address,email,income,monthly_spending,name,phone_number,ssn
전라북도 ***********,doyun***********,6621277.8~6636371.775,1210761.522~1211779.906,류**,010-*********,67100*********
충청남도********,jiasong***************,91272383.868~91296750.582,35536640.426~35592488.222,황**,010-*********,01061*********
경상북도********,coemin*************,95031996.528~95050500.162,8567145.55~8573936.08,주**,010-*********,44031*********
광주광역********,pryu*******,68609528.71~68632613.342,16897763.579~16901182.784,이**,010-*********,69070*********
울산광역********,eunjeong****************,61968040.941~61976818.951,1408925.238~1409433.04,강**,010-*********,68042*********
대구광역시 ***********,yeonggi***************,76474474.246~76500815.308,10086914.964~10090369.218,허**,010-*********,01060*********
경상남도 ***********,jeongh***********,19946469.826~19962687.83,1116968.299~1118621.918,박**,010-*********,61022*********
제주특별자치*************,imin********,43940148.25~43946267.887,5327470.762~5331569.05,박**,010-*********,59020*********
세종특별자치*************,yeweon**************,37556154.164~37591784.682,15946107.464~15950154.506,유**,010-*********,62032*********
경상남도 ***********,ogsun**********,33759094.178~33773521.932,5163524.995~5166313.324,차**,010-*********,83111*********
경상남도 ***********,coeeunje******************,29173227.792~29181780.987,7514643.858~7517318.233,정**,010-*********,96060*********
세종특별자치*************,agim@j************,25424920.705~25436251.589,309566.509~311155.728,노**,010-*********,09121*********
서울특별*********,eunseo************,94466139.08~94476706.767,1744191.525~1744885.724,최**,010-*********,95100*********
부산광역*********,zson********,65499796.563~65519475.758,9355420.736~9358124.514,우**,010-*********,14070*********
세종특별자치*************,yejib*********,14352528.862~14387972.037,344656.567~347578.892,황**,010-*********,57042*********
울산광역********,ni@******,63711034.845~63742892.755,28760675.866~28793328.639,김**,010-*********,52070*********
전라북도 전***********,hyeonjun****************,17563636.81~17573743.291,8660224.433~8666100.002,김**,010-*********,07031*********
광주광역********,fson@*********,84429689.587~84476800.992,30223404.386~30228890.987,김**,010-*********,68030*********
경기도 안**********,seungm*************,10000150.282~10037566.184,1441186.226~1443316.824,정**,010-*********,84112*********
경기도 수**********,yeonghwan******************,5432482.054~5452465.835,356161.056~358088.39,이**,010-*********,61081*********
대전광역********,igyeong****************,93669629.563~93690662.336,12231960.83~12240294.024,조**,010-*********,66032*********
부산광역********,jihyeo**************,37735099.169~37759244.075,2469365.882~2472046.201,이**,010-*********,06070*********
인천광역********,bagogs*************,13117915.515~13152546.274,1168978.324~1169650.093,최**,010-*********,11122*********
충청남도 천**************,lmun@b*************,81959977.369~81982634.628,9123394.916~9127449.314,이**,010-*********,70080*********
전라북도 ***********,xbag@***********,51110845.092~51142683.649,7025179.964~7029326.758,김**,010-*********,70091*********
충청북도 ***********,gimjon************,93018882.656~93029452.425,14134958.122~14147845.667,송**,010-*********,46110*********
광주광역시*********,ghong@*************,25118309.635~25123315.796,6418719.369~6419699.332,강**,010-*********,63121*********
충청남도 ***********,sgo@a**********,93737573.525~93744795.406,41081926.706~41127705.702,김**,010-*********,57030*********
부산광역********,oseo*********,40613863.925~40628055.515,18838040.875~18863773.824,김**,010-*********,53022*********
세종특별자치*************,tyun@y************,93909932.73~93911833.676,13783197.639~13788620.365,류**,010-*********,59081*********
광주광역시*********,yunbora****************,76424398.45~76442606.691,14065023.038~14073035.721,엄**,010-*********,88070*********
부산광역시*********,caewe*********,80678123.216~80706156.49,4691063.533~4693903.072,문**,010-*********,11051*********
전라남도 ***********,myeong***********,61308910.911~61320480.114,23188720.693~23197547.215,손**,010-*********,98062*********
강원도 철*********,seongmi**************,72998118.773~73012042.348,1221657.038~1228411.979,김**,010-*********,81072*********
제주특별자***********,gimyeo*************,19996948.466~20021348.64,9070007.975~9073761.859,김**,010-*********,97072*********
충청북도 영***********,junyeong****************,46692979.19~46700726.359,7816537.899~7820387.123,구**,010-*********,81082*********
광주광역*******,seong**********,53709638.359~53731813.318,17207943.782~17216473.408,박**,010-*********,44030*********
전라북도 ***********,jeongh************,71450550.544~71458459.041,14380980.992~14383579.604,류**,010-*********,96022*********
대구광역********,coeju*********,50560407.724~50606934.795,15611791.512~15628133.585,박**,010-*********,78100*********
경기도 수**********,ijiye**********,59222310.099~59236587.096,15296841.892~15302608.717,김**,010-*********,87062*********
경상북도 ***********,gwangsug*****************,43261605.194~43288336.964,4057159.106~4062006.782,김**,010-*********,56042*********
울산광역시 ***********,hwangsan******************,60660519.778~60673607.615,15698074.412~15703366.354,이**,010-*********,12032*********
대전광역********,lgim@j*************,37971307.538~38011933.276,4646240.599~4651540.5,김**,010-*********,62111*********
부산광역*********,dgim@s***********,33295958.62~33313445.538,9309258.608~9316364.94,이**,010-*********,58072*********
인천광역********,jimin7***********,78920162.326~78934769.551,32314549.045~32342453.434,이**,010-*********,99072*********
인천광역*********,bgang@*************,75715617.138~75747482.622,19201058.588~19211526.258,진**,010-*********,96080*********
경상남도 ***********,msin@*********,89545897.596~89566519.504,790575.277~792386.649,유**,010-*********,65102*********
울산광역********,bbae@j*************,45076125.117~45089556.843,10600157.244~10608603.311,이**,010-*********,74042*********
대구광역********,osim*******,73994074.019~73997133.38,1215107.816~1217452.266,김**,010-*********,07030*********
대구광역*********,minjig***********,24373121.5~24375834.17,122197.909~124388.521,이**,010-*********,03062*********
경상남도 ***********,siu6********,27482856.784~27487490.708,5228226.061~5232502.999,류**,010-*********,51082*********
충청남도 ***********,yeji*********,33729310.1~33735778.51,8999630.88~9007817.364,이**,010-*********,88022*********
부산광역********,ygang***********,34176027.968~34189619.891,6077033.45~6081871.99,강**,010-*********,05083*********
경상북도 포*************,ygim@c************,55660608.821~55678505.291,24598264.143~24602445.746,안**,010-*********,84031*********
광주광역********,gi@jus***********,99070264.62~99086510.754,952544.099~955381.781,우**,010-*********,87050*********
충청북도 청**************,gyeon***********,59768484.263~59793951.083,27137071.064~27209961.819,이**,010-*********,64051*********
전라북도 **********,yeongja4****************,75559168.0~75563173.746,25404279.709~25410179.392,김**,010-*********,83040*********
강원도 삼**********,doyung*************,89920003.608~89944811.027,6048023.672~6052737.828,김**,010-*********,87120*********
세종특별자치*************,eunji01***************,14305347.994~14318587.354,770215.632~772337.403,박**,010-*********,86122*********
충청북도 ***********,eungyeo****************,71640343.799~71666542.718,1361196.408~1366515.581,백**,010-*********,69072*********
대구광역********,yeongh*************,2220563.944~2225267.754,571986.82~573766.027,심**,010-*********,71100*********
강원도 고**********,mijeo**********,18783223.547~18793080.111,7434349.932~7436650.78,한**,010-*********,56020*********
제주특별자치**************,jaehyeo**************,69367838.861~69393743.589,15828198.18~15839827.85,권**,010-*********,45050*********
광주광역*********,ii@h********,3713786.417~3720234.387,1624301.108~1628703.467,김**,010-*********,07081*********
세종특별자치*************,jinhoyu***************,60868221.738~60896048.222,21910837.125~21930074.741,박**,010-*********,81030*********
전라북도 ***********,ijin*******,47948190.708~47988975.597,7686118.74~7690293.291,이**,010-*********,68121*********
울산광역********,jungsu***********,26052513.87~26062102.677,4556537.15~4561521.274,박**,010-*********,87121*********
인천광역*********,him@ju************,35027552.313~35042457.675,7036415.492~7042278.887,강**,010-*********,01012*********
충청북도 ***********,ryugeo**************,5369208.466~5391586.979,1234290.625~1237685.131,이**,010-*********,48072*********
충청북도 ***********,geonu04***************,84953615.747~84982735.928,15519850.826~15522577.668,김**,010-*********,79101*********
경상남도 창원***************,seojunho*****************,26893733.523~26909978.08,542039.514~542926.247,최**,010-*********,80071*********
광주광역*********,yeongh***********,47737817.615~47749270.208,28376972.573~28394130.922,이**,010-*********,03092*********
세종특별자치*************,yeji*********,41615658.304~41633178.659,7100022.03~7101713.379,송**,010-*********,55081*********
인천광역*********,jieung************,95356636.11~95360646.563,12479296.436~12483740.449,박**,010-*********,73092*********
충청남도 ***********,jihun20***************,66183277.489~66200317.058,9339668.74~9340848.4,고**,010-*********,64090*********
강원도 홍**********,seongmin*****************,10118831.674~10141306.157,4330538.936~4331008.459,김**,010-*********,55011*********
경상남도 ***********,bagyunse****************,38099011.42~38114299.602,2491077.297~2493544.886,이**,010-*********,88012*********
대구광역시 ***********,qi@b*********,55375624.188~55414195.065,17766063.964~17783179.039,남**,010-*********,09062*********
세종특별자치*************,hwangdo**************,81732782.785~81750844.117,29552548.646~29558243.537,김**,010-*********,04032*********
제주특별자***********,ahong***********,94438131.996~94462972.955,12938784.827~12945811.124,김**,010-*********,46080*********
제주특별자치*************,mna*******,24266617.633~24297934.136,256616.326~259580.466,이**,010-*********,80010*********
경상북도 ***********,mbag@h************,91788275.359~91829042.31,20031591.99~20038052.76,황**,010-*********,78012*********
부산광역시*********,pcoe*******,68296555.24~68336856.3,2227389.864~2227864.204,김**,010-*********,06122*********
경상북도 포*************,minji12**************,37125660.431~37136170.313,13673870.842~13684690.209,이**,010-*********,12121*********
광주광역********,eunse**********,20212629.442~20250984.055,1211779.906~1215107.816,최**,010-*********,50101*********
광주광역********,eunjeong******************,26538830.41~26610329.624,15936830.716~15946107.464,유**,010-*********,04082*********
충청북도 ***********,hayun***********,52496519.73~52506215.46,8016451.875~8019301.127,윤**,010-*********,74040*********
세종특별자치*************,ugim*******,78819640.32~78846839.698,30599788.548~30682254.886,이**,010-*********,66110*********
충청남도 ***********,jeongs************,74987319.116~75012876.16,28998186.161~29032409.848,최**,010-*********,54081*********
서울특별*********,jinho11***************,37615041.507~37638881.387,18168978.687~18176902.5,백**,010-*********,68072*********
대전광역********,sugjahw**************,79468135.459~79488436.71,44203907.468~44290918.667,최**,010-*********,66082*********
전라남도 *********,seongji****************,41682499.486~41719721.303,6677081.92~6685786.926,조**,010-*********,09011*********
강원도 홍*********,hwangy**************,28127005.969~28139744.496,2024941.47~2027297.901,김**,010-*********,69072*********
대전광역*********,vi@i*******,8478647.72~8490163.333,2180071.028~2180971.168,김**,010-*********,74072*********
인천광역********,caewe***********,46863313.399~46887853.19,18106130.766~18121344.487,김**,010-*********,79011*********
광주광역********,obaeg@************,95113553.458~95125740.861,7353833.771~7358704.782,김**,010-*********,03082*********
강원도 *******,jgim*******,74876595.434~74943967.145,36064366.029~36140174.077,이**,010-*********,85090*********
충청남도 ***********,vheo@g***********,24297934.136~24322012.782,3802076.575~3807584.23,이**,010-*********,51051*********
광주광역*********,lcoe@g*************,85048716.85~85067771.424,51819406.098~51982849.286,구**,010-*********,80041*********
강원도 횡**********,hwangmij****************,18569992.663~18580106.93,537080.016~538146.193,오**,010-*********,58121*********
광주광역시*********,ei@yuh***********,60226778.86~60241263.455,1033034.867~1034984.642,곽**,010-*********,09081*********
서울특별*********,iujin@*************,40760437.758~40791252.098,10667891.621~10673384.355,주**,010-*********,61061*********
대전광역********,seongs***********,94927663.781~94928661.157,39081729.39~39130677.906,이**,010-*********,62081*********
충청북도 진***********,yeongsi**************,54842108.088~54877784.238,6430319.117~6435188.127,한**,010-*********,12091*********
전라북도 **********,khong@************,51641414.058~51664702.406,7568216.355~7571319.676,한**,010-*********,70090*********
부산광역시*********,agim*******,45111635.072~45135007.332,1708509.534~1711018.597,조**,010-*********,57060*********
세종특별자치*************,ogang@*************,63818862.213~63850099.724,15739920.778~15748363.718,조**,010-*********,50010*********
경상북도 ***********,ogim*******,13801419.587~13813471.014,873579.802~875661.962,김**,010-*********,08042*********
전라남도********,gujunhy**************,67023461.752~67032097.282,13532354.65~13536032.258,장**,010-*********,47011*********
제주특별자치*************,agim@y*************,70504062.216~70524094.581,17854019.105~17859818.551,장**,010-*********,13072*********
충청북도 청**************,munha**********,54122423.047~54149644.085,3623565.036~3627371.034,지**,010-*********,69110*********
서울특별*********,songgwan****************,54619122.184~54633314.12,11381254.238~11385862.35,김**,010-*********,64012*********
대구광역시*********,gimjong**************,23393166.873~23426468.125,3391910.724~3394135.45,한**,010-*********,77070*********
경상남도 ***********,iseoy*********,13330153.094~13338427.571,4373247.204~4380615.086,조**,010-*********,08102*********
세종특별자**********,junhyeo**************,84096662.545~84105071.67,54353513.757~54485753.924,나**,010-*********,10051*********
광주광역*********,jinhoga***************,52688364.528~52717942.622,5734745.168~5736057.616,김**,010-*********,73050*********
서울특별*********,minsu23***************,25436251.589~25454983.45,7898377.448~7902324.486,오**,010-*********,80050*********
대전광역*******,gimgwang*****************,12719277.058~12766900.601,3951726.091~3953749.861,김**,010-*********,44120*********
대구광역********,gimyeo***********,81385532.218~81404500.603,51522582.288~51691918.409,송**,010-*********,14061*********
제주특별자치**************,myeongja*****************,88588314.542~88605760.602,17914807.646~17925596.476,안**,010-*********,73010*********
제주특별자***********,igyeon*************,21382951.984~21391932.03,2863289.473~2867316.978,이**,010-*********,84051*********
대전광역********,nayuj*********,57311593.144~57351764.656,12974365.779~12983653.55,권**,010-*********,51010*********
강원도 횡**********,miyeo***********,38125304.291~38133366.33,21877948.491~21886985.046,서**,010-*********,49011*********
세종특별자치*************,gimdo**********,81385532.218~81404500.603,13825549.105~13835317.829,우**,010-*********,69043*********
서울특별시**********,hbae@b***********,3256231.195~3268556.386,378331.181~381146.171,박**,010-*********,11070*********
대구광역********,lgim@***********,26145041.862~26149340.122,6257435.424~6264126.659,박**,010-*********,05060*********
제주특별자**********,seongsug*****************,76843124.594~76873782.038,5913260.299~5919235.192,김**,010-*********,74041*********
강원도 평**********,iseonghy*****************,10210060.68~10216683.67,3306982.338~3311460.063,이**,010-*********,59111*********
대전광역*********,jeongsug*****************,59686164.43~59707670.394,9962329.432~9966550.074,홍**,010-*********,06061*********
강원도 삼**********,jiyeon**************,37116068.645~37125660.431,4554105.95~4556537.15,김**,010-*********,90040*********
인천광역*********,jeong***********,55678505.291~55686943.288,6276905.837~6281219.306,윤**,010-*********,04100*********
전라북도 ***********,hyeonjeon*******************,10484037.069~10492432.983,2509390.372~2512178.46,김**,010-*********,15012*********
경기도 안**********,geonu***********,86540460.096~86545119.219,7630126.268~7639050.355,배**,010-*********,80080*********
전라북도 ***********,jeongn***********,65284937.563~65296174.952,3797211.733~3798486.938,이**,010-*********,51112*********
서울특별*********,bagyeong*****************,5235099.724~5239121.664,669084.391~670292.803,지**,010-*********,67010*********
경상북도 포*************,gimdoy**************,25454983.45~25468567.393,9892690.666~9899022.431,이**,010-*********,62081*********
제주특별자치**************,ijinho@**************,33922497.858~33930266.342,9364560.664~9373965.248,김**,010-*********,71050*********
대구광역********,vgim*********,24553063.674~24566205.034,162143.261~162758.2,이**,010-*********,82060*********
충청북도 ***********,iseoyun**************,61955881.31~61968040.941,11406463.091~11410155.809,박**,010-*********,05020*********
충청남도 ***********,bagyun*************,12937062.031~12984743.15,1400444.866~1401765.89,송**,010-*********,82051*********
전라북도 ***********,eungyeon****************,34498338.0~34514476.759,5120045.274~5124293.298,양**,010-*********,49051*********
인천광역*********,isangh***********,40169976.079~40178337.933,18372244.378~18388635.642,강**,010-*********,99051*********
대전광역********,seongm***********,46947131.588~46979268.121,24997316.563~25015089.332,류**,010-*********,52053*********
부산광역********,jeongsun*****************,71962791.32~71990319.815,10966995.0~10971377.784,전**,010-*********,44121*********
부산광역*********,gimgwa***********,64329634.539~64362971.044,24886414.318~24937766.868,문**,010-*********,88062*********
경상남도********,hayun*********,86930797.343~86951773.385,9724347.226~9733299.681,김**,010-*********,80010*********
충청북도 청**************,simji***********,10864237.076~10906219.357,2060067.184~2060420.255,박**,010-*********,52052*********
대전광역********,ki@i*******,87365512.627~87386978.56,12599618.59~12609792.295,이**,010-*********,54092*********
경기도 광**********,gimeunji****************,45981535.763~46002490.694,13457147.054~13466944.933,황**,010-*********,88020*********
경기도 *******,seongh***********,74770913.23~74778837.905,27625167.216~27638473.589,김**,010-*********,86051*********
광주광역********,hwangj***********,35059779.296~35067646.306,16997985.808~17009078.0,박**,010-*********,61070*********
인천광역시 ***********,yeeun7************,74813355.331~74829218.843,6144260.286~6145413.696,이**,010-*********,77051*********
대구광역********,dohyeon****************,46541456.532~46565675.271,22381790.48~22428410.84,이**,010-*********,46072*********
세종특별자치*************,yeongc************,78993082.467~79004444.48,35921403.882~35957500.028,임**,010-*********,60110*********
충청남도 ***********,iyeweon**************,53129001.378~53130393.912,26351932.12~26356580.569,한**,010-*********,10062*********
대전광역*********,minyeon***************,87265780.043~87271394.786,12106429.278~12113797.176,박**,010-*********,89122*********
전라북도 ***********,seonyeo****************,69743482.379~69769807.88,19737256.48~19742987.474,홍**,010-*********,03050*********
경기도 *******,myeongj****************,77275897.914~77295931.962,5086964.785~5087641.719,이**,010-*********,70073*********
세종특별자치*************,minjaeh**************,41924111.741~41956471.59,294440.624~295625.554,유**,010-*********,74061*********
충청북도 ***********,ki@*****,10492432.983~10497697.454,2657837.088~2661274.026,김**,010-*********,54101*********
광주광역********,jiweon***********,23964393.262~23970831.533,1858024.295~1860650.218,김**,010-*********,98081*********
서울특별시*********,seoyu**********,96028935.626~96035626.976,11857344.182~11863961.982,강**,010-*********,48082*********
대구광역********,ri@******,92253116.219~92273757.044,22593938.28~22606503.444,박**,010-*********,74082*********
전라남도 ***********,hyeonj***********,97803252.968~97819261.549,25260486.342~25270499.756,박**,010-*********,14122*********
경기도 ********,eunjeo**************,64295067.376~64313457.08,8248255.765~8251208.664,전**,010-*********,87073*********
세종특별자치*************,gimjeo**************,91579143.392~91591326.142,24865654.938~24886414.318,류**,010-*********,56123*********
제주특별자***********,wgim@j*************,28818158.334~28822601.23,7436650.78~7441156.692,이**,010-*********,58051*********
인천광역*********,imyeon***********,3830217.272~3846241.159,749954.55~750675.743,장**,010-*********,56011*********
전라남도 ***********,hwangjeon******************,58399326.112~58426815.429,8632769.423~8640421.855,강**,010-*********,55081*********
전라북도 ***********,iseong***********,83641038.623~83664054.609,6081871.99~6088418.693,최**,010-*********,01120*********
대전광역*********,minseog***************,74858718.148~74870548.284,3765822.088~3769338.223,최**,010-*********,10012*********
서울특별*********,anogja**************,74135491.911~74148452.904,14172305.036~14176494.036,김**,010-*********,86021*********
인천광역********,jaeho***********,56923101.484~56952943.796,3078976.509~3081744.232,박**,010-*********,13100*********
울산광역시 ***********,lgim*********,55880671.101~55899081.258,19136538.375~19150404.333,김**,010-*********,06061*********
강원도 철**********,minsugi****************,61540112.472~61582325.467,10070808.288~10073567.201,백**,010-*********,93082*********
울산광역********,seongj***********,90007346.44~90033690.104,6885343.682~6886732.17,주**,010-*********,44111*********
경상남도 **********,xhwa********,10783268.309~10811942.656,443982.924~444735.666,이**,010-*********,62022*********
충청북도 ***********,dyang@************,4448026.835~4461329.638,813415.128~814154.397,김**,010-*********,79080*********
서울특별*********,jieun*********,69964099.625~69989365.65,37647199.634~37665475.099,김**,010-*********,83071*********
대전광역*********,jeongsug******************,93558760.058~93581149.648,8594209.914~8598473.256,김**,010-*********,73112*********
대구광역*********,ogjab**********,87412774.01~87417135.312,3564948.908~3566858.397,이**,010-*********,53030*********
서울특별*********,jeonghogw******************,82970110.367~82987087.126,12746108.259~12749950.775,최**,010-*********,84111*********
울산광역********,tjan********,39451236.374~39477484.351,20299434.941~20324035.558,문**,010-*********,67011*********
충청북도 ***********,egim@***********,79365728.492~79370709.256,20514267.942~20545426.427,이**,010-*********,06121*********
인천광역*******,jeongh**************,29471260.906~29486990.389,12074797.731~12082698.249,최**,010-*********,05090*********
인천광역********,doyung**************,52590411.293~52627054.67,5059918.134~5065442.273,최**,010-*********,80072*********
전라남도 ***********,gimyeon**************,80476173.178~80489043.982,30894639.109~30963881.403,김**,010-*********,81030*********
경상남도 ***********,miyeong****************,51487046.239~51516784.771,18791864.214~18803704.9,박**,010-*********,59061*********
울산광역********,bhwang@***************,47836882.622~47860826.17,2996644.661~2999264.36,황**,010-*********,13051*********
제주특별자***********,misugi@**************,4924630.095~4935999.321,2388410.75~2389262.986,강**,010-*********,44050*********
전라남도 ***********,yuncaewe****************,73440932.096~73475339.226,9921432.89~9925295.218,박**,010-*********,00111*********
대전광역********,jeonghu****************,92952648.747~92963076.501,974111.15~978853.624,김**,010-*********,03080*********
경기도 성**********,xi@jus***********,93558760.058~93581149.648,10124425.951~10127219.659,조**,010-*********,75102*********
경기도 파**********,jiyeon***********,66453888.392~66483674.575,8456116.427~8465926.112,김**,010-*********,61060*********
충청북도 ***********,gweonyew******************,12215921.302~12249718.782,5754416.304~5755972.855,김**,010-*********,53010*********
충청남도 ***********,jihye48**************,68565304.831~68570999.308,18408672.736~18415379.422,김**,010-*********,50052*********
대구광역*********,jangjin**************,76301615.258~76332476.302,8095741.91~8100146.144,안**,010-*********,47101*********
경기도 ********,yangjeon******************,72487982.122~72516205.093,990352.979~991645.777,김**,010-*********,95100*********
부산광역*********,ci@yu***********,68685682.89~68698810.702,5604024.875~5608518.597,이**,010-*********,79090*********
세종특별자치*************,baegca************,64190901.008~64207004.596,13536032.258~13539781.18,홍**,010-*********,69062*********
경기도 수*********,qgim@**********,5915777.4~5931698.607,2119029.093~2120008.198,김**,010-*********,04033*********
부산광역*********,hyeonjun*****************,30537382.326~30546612.876,1650475.634~1652440.95,서**,010-*********,58103*********
경기도 안**********,bagseoju****************,51142683.649~51187764.998,23593141.538~23601684.718,김**,010-*********,86063*********
대전광역********,eunji88**************,45255783.042~45271943.372,1780991.634~1781347.948,김**,010-*********,94021*********
인천광역********,yejigim***************,67349735.816~67387722.378,10127219.659~10134169.97,김**,010-*********,05021*********
대전광역********,seong***********,62846172.194~62880187.848,30283696.296~30298549.443,이**,010-*********,92072*********
부산광역시*********,gimsug************,20416909.604~20456061.138,835094.28~835364.52,박**,010-*********,96040*********
경기도 용**********,seongs*************,33420032.002~33441036.962,8420831.821~8430917.38,박**,010-*********,46092*********
경기도 *******,gimji***********,95919974.584~95935092.792,62584319.965~64263069.946,최**,010-*********,06053*********
세종특별자치*************,iyeongs****************,92642943.87~92648258.214,4380615.086~4386179.106,김**,010-*********,52091*********
경기도 고***********,gimgye************,5693429.988~5711124.74,3296746.539~3301832.93,이**,010-*********,88112*********
제주특별자치*************,qmun@i***********,8523010.581~8538122.384,2449833.712~2451069.478,황**,010-*********,49092*********
인천광역시*********,eunse**********,39042183.748~39053246.936,16901182.784~16914131.564,조**,010-*********,44062*********
경상북도 ***********,jihyegi***************,54411386.062~54425985.559,2350223.341~2352104.304,김**,010-*********,85102*********
대전광역********,yeongs***********,46659933.103~46677011.992,2979276.136~2983393.088,양**,010-*********,62012*********
세종특별자치*************,yeongji***************,6237154.695~6242699.008,3665924.299~3667742.762,고**,010-*********,78101*********
강원도 *********,subin4**************,30165568.333~30200437.012,8386010.878~8391332.251,정**,010-*********,05070*********
전라남도 ***********,di@bag************,45311391.781~45321867.296,25559816.955~25600446.808,양**,010-*********,06013*********
부산광역*********,eunseog**************,57762645.147~57783508.425,2814706.312~2815113.511,안**,010-*********,00041*********
충청남도 ***********,baegjeon*****************,23577421.595~23609061.924,2466548.838~2467067.492,박**,010-*********,93123*********
서울특별*********,gimseoy***************,36215599.599~36237861.7,10732561.96~10738124.292,이**,010-*********,88100*********
전라남도 ***********,dbag@**********,99070264.62~99086510.754,19157898.387~19176496.123,김**,010-*********,65022*********
대전광역********,ryujeon****************,4834790.451~4849349.626,1642144.129~1643781.832,박**,010-*********,54101*********
울산광역********,jimin***********,69367838.861~69393743.589,35461770.457~35536640.426,최**,010-*********,67101*********
강원도 원**********,seohyeon****************,46174721.283~46195579.84,23850920.468~23866325.082,김**,010-*********,14041*********
제주특별자치**************,sugjaba****************,55574187.379~55606485.634,6425225.15~6430319.117,이**,010-*********,53030*********
부산광역********,jiui@s************,52627054.67~52633053.901,9742589.136~9743499.303,이**,010-*********,63032*********
전라북도 ***********,yeji41**************,67946383.316~67996392.922,16811449.578~16812716.021,김**,010-*********,52051*********
제주특별자***********,dson@**********,80489043.982~80496816.629,38916255.361~38938187.7,이**,010-*********,71091*********
경기도 광**********,bagye**********,45684026.68~45687772.647,13153396.37~13156531.611,박**,010-*********,50022*********
세종특별자치**************,jeongu***********,7185872.718~7196921.61,1548927.539~1550005.69,강**,010-*********,45082*********
인천광역*********,yeongsu**************,72815908.463~72825029.267,9489840.407~9493370.044,하**,010-*********,69100*********
제주특별자치*************,junseo2****************,8954455.984~8975580.88,286083.082~286726.787,이**,010-*********,90100*********
대구광역********,hanhaeu****************,69191614.469~69209224.66,1517388.009~1518198.675,김**,010-*********,56051*********
경기도 고***********,ogja81*************,2260356.32~2268438.068,144797.11~146906.08,김**,010-*********,96090*********
전라남도 ***********,coegwan***************,2508930.807~2572783.506,1058714.329~1061725.59,강**,010-*********,85122*********
부산광역********,jiyeong****************,91867492.915~91900572.034,13744215.255~13747422.847,김**,010-*********,87083*********
세종특별자치*************,xi@******,13504056.91~13511968.424,2146742.778~2149009.526,김**,010-*********,11091*********
전라남도 ***********,bsong@*************,5598282.367~5654062.557,311155.728~312479.388,김**,010-*********,01071*********
대전광역********,sunj*********,68752877.966~68779175.802,39452721.403~39536952.001,홍**,010-*********,77060*********
강원도 *******,jiyeo***********,95791145.72~95812012.143,31146300.309~31177681.981,김**,010-*********,81052*********
전라남도 ***********,sgim*********,63818862.213~63850099.724,4869347.831~4871415.878,박**,010-*********,02091*********
인천광역*********,geon*********,14705278.662~14720633.812,7002064.308~7007998.304,김**,010-*********,67011*********
충청북도 청**************,yunseo***********,12249718.782~12289402.24,156036.136~158694.764,한**,010-*********,85112*********
충청북도 청**************,fhong@**************,80319517.918~80339706.81,8560861.454~8565959.456,허**,010-*********,97103*********
전라북도 ***********,jiweono***************,61116787.829~61129960.28,23637759.119~23653572.809,박**,010-*********,97042*********
광주광역*******,peom*********,58017473.393~58025436.067,5536774.288~5541748.977,김**,010-*********,89031*********
강원도 정**********,seongj**************,79960503.407~79995788.55,28877061.413~28907868.927,김**,010-*********,92111*********
울산광역*********,jia89**********,34818995.725~34822514.423,1321586.926~1327122.516,허**,010-*********,04011*********
대구광역********,sgim*******,26367203.584~26369391.28,5163524.995~5166313.324,고**,010-*********,65093*********
전라남도 ***********,hyeonjun*****************,83779396.624~83808135.848,8856675.454~8860526.946,최**,010-*********,06021*********
충청북도 청**************,bagsangce******************,94383517.156~94384567.409,9194637.022~9200705.382,남**,010-*********,13121*********
서울특별*********,gimminj****************,36776781.987~36793316.325,9912790.365~9915773.931,고**,010-*********,79101*********
서울특별시*********,seonyeong******************,48170760.914~48197240.471,3983780.494~3989894.63,민**,010-*********,74082*********
전라북도 부***********,gimhy***********,71218320.884~71226191.814,2459237.108~2461839.632,한**,010-*********,81021*********
경상북도 ***********,jeongna***************,15033509.361~15042308.795,1029627.864~1033034.867,이**,010-*********,85123*********
경상북도 **********,ci@g*********,14858097.893~14890501.018,799430.53~802201.841,윤**,010-*********,47111*********
부산광역시*********,fi@s********,42686050.191~42697177.052,20080839.316~20096416.886,고**,010-*********,51031*********
경기도 화**********,bbag@j*************,11795899.24~11798554.331,2939412.74~2942421.32,우**,010-*********,91031*********
대전광역*********,seonghun******************,86825222.68~86831145.806,8743440.543~8746372.15,이**,010-*********,14071*********
경상남도********,sumin69***************,37105600.454~37116068.645,3041282.734~3043525.837,이**,010-*********,59032*********
부산광역*********,pyun@y************,79825845.478~79858922.997,34883851.996~34938102.335,윤**,010-*********,65040*********
인천광역시*********,minji6*************,13433167.042~13439229.398,1295919.044~1297364.529,이**,010-*********,69070*********
대전광역*******,minjun************,13201312.536~13219945.229,6122229.837~6125294.028,구**,010-*********,73032*********
대전광역********,ijih*******,81159225.678~81177289.26,8980981.388~8988344.39,김**,010-*********,51090*********
경상남도********,jangcun****************,36835101.224~36856406.636,2715224.848~2717198.516,이**,010-*********,08052*********
경기도 고**********,gyeongh**************,15816243.948~15823911.448,5354933.416~5358467.912,박**,010-*********,78021*********
울산광역********,yhan*******,53630273.6~53642934.199,6353945.78~6355531.275,박**,010-*********,65012*********
경상북도 ***********,baegmins******************,8511726.0~8523010.581,608789.488~610010.049,장**,010-*********,70030*********
울산광역********,cunja*********,52912985.062~52947350.578,29764918.421~29811189.053,하**,010-*********,83090*********
