address,email,income,monthly_spending,name,phone_number,ssn
부산광역시 기장군 철마면 구칠리,jeongsiggang@ju.com,65986506,16168747,이예원,010-9812-8552,450208-1120960
제주특별자치도 서귀포시 표선면 하천리,abag@gogim.kr,3882155,573704,윤중수,010-2532-8541,631220-2537276
부산광역시 해운대구 반송동,namujin@ju.kr,14086979,730502,김수빈,010-1534-3673,461021-2701625
경상남도 창원시 의창구 내리동,jeonghyi35@yuhanhoesa.org,22361976,3111132,이현우,010-5703-1926,490622-1884495
제주특별자치도 서귀포시 대정읍 상모리,fgim@nosongim.com,81598207,5944377,김정호,010-6119-8906,841202-2435368
강원도 원주시 가현동,pgang@joigang.org,64205026,6884873,노도윤,010-5114-8969,930801-1674272
전라남도 고흥군 두원면 대금리,gimjunho@gimsimbag.net,62792645,24365284,김수민,010-8444-7138,801109-2036993
인천광역시 옹진군 북도면 시도리,yeonghohong@igimgim.com,16266946,1041452,이건우,010-6033-4037,700428-2633653
경상남도 함안군 산인면 입곡리,sunogi@ii.com,79172152,13313810,최정희,010-3963-7026,600802-1122742
부산광역시 해운대구 석대동,junhyeoggim@iimhan.kr,6436306,1642161,박우진,010-8703-9353,890618-2221706
부산광역시 강서구 신호동,goyeongmi@baggimgweon.org,65749804,34595786,김영환,010-2850-2577,120606-3861570
강원도 속초시 영랑동,yeongjinan@yu.kr,65646562,4547780,한아름,010-7160-2810,720220-1712145
경상북도 영주시 순흥면 내죽리,bagseonghyeon@jusighoesa.org,30406886,7544362,이정자,010-4419-4466,530205-1218584
세종특별자치시 세종시 조치원읍 상리,wi@yuhanhoesa.com,11628865,4889128,손경자,010-6863-7876,820614-1321761
울산광역시 남구 신정동,yeeunmun@ju.com,57678623,1302268,김은주,010-4157-3526,021030-4513514
충청남도 당진시 순성면 성북리,tgwag@jusighoesa.kr,42351093,6445509,이광수,010-2869-3225,020604-4405215
울산광역시 중구 성안동,bagsugja@yuhanhoesa.net,34023342,14509781,강성수,010-8092-1739,810415-2159652
경상북도 영천시 고경면 삼산리,miyeong60@iseobag.com,11578894,464922,이준호,010-1858-1227,710915-1434246
광주광역시 광산구 명도동,hyeonju50@ju.org,83786754,18424839,윤서영,010-3281-9355,951225-1278428
세종특별자치시 세종시 장군면 송정리,gyeonghyi49@gimryugim.com,14272662,6728133,박정숙,010-5873-4436,760328-1180760
광주광역시 북구 신안동,minseo45@yu.com,53694311,13590966,김지아,010-3253-5132,511221-2375564
경상북도 영주시 적서동,seojun97@hanryubag.kr,46633125,1054811,손순옥,010-5375-2923,540111-2940916
울산광역시 동구 주전동,eunjeonggim@ju.com,16498182,5472582,심지민,010-5674-4684,681011-1856978
경기도 수원시 장안구 천천동,gimyeongmi@gimbaggu.com,43597454,553409,김명자,010-3083-8784,520405-1579519
울산광역시 동구 주전동,yeongsugyun@jeoni.com,58208466,16973036,김서현,010-2549-7778,780426-1434541
세종특별자치시 세종시 장군면 금암리,wgim@gwagii.net,42517359,11285255,김서영,010-3774-4678,130224-3725787
충청북도 보은군 수한면 발산리,junyeong19@gimgimi.net,90325680,15176906,이진우,010-3997-8688,711130-2549135
대구광역시 수성구 욱수동,bgang@mungimbag.kr,34989662,8497942,이준영,010-7746-2283,460725-2359904
경상북도 김천시 증산면 유성리,gweonhyejin@juseo.com,46415963,2485531,류영숙,010-2408-4447,710820-1567780
대구광역시 남구 이천동,jinu41@jusighoesa.net,81571166,59095661,강옥순,010-4581-3451,510917-2845074
경기도 가평군 설악면 천안리,chan@yuhanhoesa.kr,34614736,23967313,장보람,010-7204-1596,930621-2458453
광주광역시 동구 충장로4가,seungmingim@gimii.com,34045755,6153968,이시우,010-7332-9638,050901-4532247
울산광역시 중구 다운동,ogsun30@coesoni.kr,66934382,4428143,류정수,010-6161-8369,000827-3394168
제주특별자치도 서귀포시 하원동,kha@juisong.net,64476576,3039548,이지훈,010-5579-8423,041021-4037534
충청남도 금산군 추부면 신평리,bagjeonghun@ju.kr,92367774,14570996,이성수,010-6200-2549,130224-3736368
경기도 성남시 수정구 금토동,minsu81@ibaggim.com,96484602,3160880,박지원,010-4548-3657,870402-2746018
경상남도 창원시 마산합포구 신창동,jeongnamhan@gohong.com,88139668,8211333,김영미,010-4343-1228,790310-2708375
전라북도 전주시 완산구 다가동4가,hayun70@jusighoesa.com,91137390,40902952,심지연,010-7855-3111,991012-2113057
경기도 광주시 곤지암읍 건업리,yejini@anhwangi.org,25067798,1539835,권서현,010-1869-7212,650317-2647917
경기도 안양시 만안구 안양동,sunog35@hwanggim.com,35476964,4935823,박지훈,010-4057-2932,960113-1600978
울산광역시 동구 동부동,li@gimgim.com,78990666,7206914,이지원,010-9910-5744,660412-1661524
울산광역시 중구 남외동,hi@yuhanhoesa.com,61251483,27837763,이경자,010-6949-6786,530411-1968041
제주특별자치도 제주시 오라일동,mineungyeong@jusighoesa.org,48657496,833683,진지민,010-5418-9598,600613-1373239
충청남도 홍성군 홍성읍 오관리,lryu@seoryu.net,9774471,1159720,이건우,010-6457-1514,970830-1376805
인천광역시 계양구 용종동,ri@yu.com,17435530,2278893,이진우,010-6423-9211,471115-2274853
부산광역시 동구 초량동,yeji45@yu.com,58218814,12770829,문옥순,010-5528-1420,610929-2173613
인천광역시 옹진군 백령면 남포리,wbag@hwangcoe.org,54582510,26506857,배현우,010-9499-7733,740615-1087137
제주특별자치도 제주시 추자면 대서리,songjaeho@hanson.com,3289420,223650,박지현,010-8100-4613,760308-2836177
강원도 철원군 동송읍 장흥리,areumsin@yuhanhoesa.org,87282324,13485045,전진호,010-4511-3111,721226-1425209
강원도 원주시 지정면 월송리,yeongsig51@gweonbag.com,25671249,10271653,김진우,010-3925-7044,751030-1576311
경상남도 밀양시 단장면 법흥리,gi@yunjigim.org,41009884,5038599,지영수,010-4719-9202,920715-1356578
전라남도 순천시 주암면 오산리,hyeonsugmun@yu.org,14799773,737003,김경자,010-5236-3637,540411-1010349
대전광역시 서구 용촌동,jieuni@ju.com,9469290,4594441,송현우,010-7316-2079,541116-2409701
경기도 남양주시 진접읍 부평리,heohyeonu@yuhanhoesa.com,74876428,10087973,권현주,010-4408-5862,550614-2094072
강원도 고성군 토성면 금화정리,subin75@ibagjang.kr,50399195,6893541,서영미,010-7354-5836,041119-3334006
대전광역시 중구 유천동,yeongsugim@gimi.com,95536678,24569145,안현숙,010-6947-5044,961020-2947371
경기도 안산시 상록구 사사동,to@nagimcoe.net,21942394,2157789,김순자,010-1512-4109,840106-2595832
경상북도 상주시 공성면 옥산리,mi@baegcoe.com,6910092,2040093,차아름,010-4201-2650,480229-1571153
경상북도 군위군 부계면 신화리,jihu15@seogang.kr,16337174,5684723,강진우,010-9519-7640,520525-1570062
서울특별시 강동구 성내동,myeongja94@seongani.kr,28547364,8651184,전영호,010-9318-6261,710401-2593980
세종특별자치시 세종시 금남면 남곡리,munjunhyeog@yuhanhoesa.com,6006024,484190,홍진호,010-1456-4479,851215-2653897
경기도 광명시 소하동,misuggim@ibaggim.kr,57150658,3261870,최경수,010-4108-4424,621123-2905252
서울특별시 성북구 동소문동3가,kbaeg@bagiyun.com,74366634,11720288,김예준,010-7355-1852,480813-1283372
경상남도 창원시 마산회원구 회원동,yim@gimim.org,94032786,7168385,최예진,010-5300-6043,530909-2820326
제주특별자치도 서귀포시 성산읍 고성리,jhan@ju.org,47375342,932962,서영미,010-7388-1339,031214-3061992
서울특별시 강동구 명일동,dohyeonan@igimgo.com,6133338,629000,이예지,010-7661-8204,440707-1326996
경상남도 함양군 백전면 양백리,wsong@yuhanhoesa.kr,96786635,33644752,양영숙,010-3026-4703,891121-1718087
경기도 김포시 하성면 양택리,nacunja@bagi.org,27145225,5756998,송영수,010-4310-4852,090426-3602721
충청북도 보은군 회인면 부수리,yheo@yu.com,85573078,24379644,유현지,010-6051-3701,931126-2216909
대전광역시 유성구 지족동,dohyeon68@gimi.com,71746749,2814047,김예은,010-5668-6452,150119-3637358
세종특별자치시 세종시 부강면 노호리,wgim@gimii.com,72113485,34331913,박지민,010-6358-8767,791108-2382174
인천광역시 강화군 양도면 삼흥리,juweon96@gimi.org,80019282,9938427,서예원,010-9360-4496,570411-2541919
경상북도 예천군 유천면 마천리,jangyeeun@yuhanhoesa.com,91243474,37089204,김상훈,010-8538-9942,620502-2837390
전라남도 구례군 구례읍 봉동리,seongsuyang@ibaggim.kr,59222089,36459397,박영숙,010-3435-9783,101020-4782988
경상남도 창원시 의창구 차용동,rgim@bagi.com,51421019,5869473,강현우,010-8329-2923,970223-1298181
세종특별자치시 세종시 전의면 동교리,jeongjayun@yuhanhoesa.kr,21395790,10539045,박춘자,010-7117-2179,801216-1693925
제주특별자치도 서귀포시 남원읍 남원리,cbag@jusighoesa.com,57810645,19405659,장숙자,010-3873-5288,530927-2197743
울산광역시 북구 호계동,eunyeong43@ian.kr,58478956,32127487,강정숙,010-3418-9215,680303-2250128
인천광역시 중구 인현동,yangjeonghyi@yu.net,10740995,1776721,박수진,010-3716-1532,140404-3871399
충청남도 당진시 송악읍 복운리,jeonghun38@jusighoesa.com,8547801,451497,김동현,010-2133-7090,620705-2401305
광주광역시 동구 충장로4가,yangjeongja@gimgim.com,91445880,7973539,강정웅,010-3643-5849,930619-2775598
울산광역시 북구 호계동,gimmyeongsug@gimhonggim.com,25932750,13907981,김선영,010-2281-3591,061107-3218248
전라남도 고흥군 금산면 석정리,yeongja74@yuhanhoesa.org,67007641,13355337,한지연,010-5192-9298,601103-2395187
충청북도 진천군 초평면 연담리,hayun21@jusighoesa.kr,66428340,39207416,성예준,010-4847-6095,690108-1505571
제주특별자치도 제주시 화북이동,ugim@ii.com,52435439,17956756,고영길,010-4019-9262,120316-3008183
전라남도 장성군 삼서면 수해리,seonghogim@jinhongbag.net,95292134,4808193,정승민,010-6415-3476,771108-1450645
세종특별자치시 세종시 연서면 용암리,mgim@gimbae.kr,62191397,43467216,나윤서,010-8379-2134,951229-1270094
제주특별자치도 서귀포시 성산읍 오조리,jongsui@seojeoni.com,4046841,728679,한정식,010-6805-7506,930507-1468227
대구광역시 동구 평광동,seonghun78@yuhanhoesa.kr,66017428,19572413,이옥자,010-9511-1584,700918-2815734
부산광역시 부산진구 양정동,ryang@gimbag.org,70837729,20633428,이재호,010-2765-4726,690421-1379120
제주특별자치도 서귀포시 대정읍 안성리,ieunju@ju.com,48632301,15504156,이상현,010-9034-1578,631225-1889752
경기도 하남시 미사동,ujinim@ii.com,6231397,475704,김지후,010-5411-1886,761023-2387977
세종특별자치시 세종시 장군면 도계리,sanghogim@yuhanhoesa.kr,27767791,6031715,김우진,010-7167-5425,130514-3903603
세종특별자치시 세종시 조치원읍 명리,myang@yu.net,22500674,2078244,김숙자,010-5080-7372,900831-1021702
전라남도 강진군 군동면 덕천리,pi@yu.kr,74637722,25635498,이성진,010-3059-7566,500713-1599759
경상남도 창원시 마산합포구 진동면 인곡리,qbag@yu.kr,73785331,30029739,강성훈,010-9020-5653,571117-1211228
충청북도 충주시 직동,minjun06@gwaggim.kr,45353272,16757550,조지후,010-8217-6734,840131-2754870
제주특별자치도 서귀포시 성산읍 신산리,myeongsug50@hwangigim.com,84065157,15136868,박숙자,010-5578-6711,100915-3901246
경기도 성남시 수정구 신촌동,wgim@obagca.kr,66595078,33319474,김예진,010-6382-2570,010311-3025747
경상북도 포항시 북구 흥해읍 이인리,hyeonsug00@ju.net,86157982,8112658,최보람,010-6288-6006,910905-1039083
전라북도 임실군 삼계면 산수리,yeongjagim@yuhanhoesa.com,40072711,16641117,김영자,010-4882-7730,080714-3677888
울산광역시 중구 동동,miyeongsong@jusighoesa.com,90759425,40159673,김정수,010-6429-1752,660406-2687554
전라북도 전주시 덕진구 만성동,jihye73@gimseocoe.kr,13651493,656580,권서현,010-7598-8048,870605-1967179
서울특별시 구로구 가리봉동,bi@jeonggimju.org,52511481,13419292,박영철,010-5745-5920,980330-1782867
울산광역시 울주군 언양읍 반곡리,jaeho69@jusighoesa.com,49142950,26044417,박명자,010-8361-8795,680515-1337917
전라남도 해남군 화산면 방축리,bi@gwagi.kr,81082873,11795921,강미경,010-3108-6761,760827-2002341
강원도 양구군 남면 용하리,icunja@baggim.kr,34450999,2664821,김하윤,010-4701-9974,681016-1752530
제주특별자치도 서귀포시 대정읍 무릉리,jaehyeoni@ihongi.com,44100664,11728699,김옥순,010-3884-7006,490825-1048702
경상북도 고령군 다산면 노곡리,json@ju.net,92153013,21768913,홍지아,010-1988-6324,000424-4231973
충청북도 보은군 보은읍 용암리,eomjinho@hongji.org,57792256,13825101,신광수,010-9123-3960,480802-1040367
대구광역시 서구 중리동,baeyujin@ju.com,86046903,31546659,최정호,010-2017-5644,090630-4284355
울산광역시 북구 신현동,sugja20@yuhanhoesa.net,56870810,17472547,김혜진,010-2761-9603,071002-3409444
부산광역시 금정구 부곡동,gyeongsugim@yu.com,93971378,12336703,박영희,010-4887-7454,850324-2447720
경기도 수원시 팔달구 매산로3가,misuggim@igim.net,32118461,1829635,김서현,010-5152-1294,950616-2253580
경상북도 구미시 도개면 가산리,sbag@hwangsongi.com,11037536,6465626,장현준,010-3632-2054,050320-4246907
경상남도 통영시 용남면 원평리,coebyeongceol@yuhanhoesa.net,17336942,4351074,김승민,010-9257-6933,781110-2486432
경상북도 울릉군 울릉읍 저동리,hyeonjungang@yuhanhoesa.net,6187768,1017352,양중수,010-9266-3540,990809-2431406
경상북도 경주시 탑동,sgo@igimgweon.com,97296506,38476743,이은주,010-8474-7658,071002-4236104
경기도 평택시 장안동,jeongjaryu@baggimjo.net,90281255,32809329,김은정,010-6581-6825,600815-1558730
대전광역시 중구 부사동,jiweon28@baghwanggim.org,11738145,4419995,김현지,010-5489-2906,050309-4878259
경기도 용인시 수지구 죽전동,jiweon99@yuhanhoesa.net,23179165,8181197,박민재,010-3472-8388,720124-1057750
부산광역시 사상구 덕포동,gimdonghyeon@jusighoesa.net,73742477,16052953,김현준,010-8630-7931,630624-2755111
경상북도 김천시 성내동,eungyeongi@ogimryu.org,70973751,25768554,박종수,010-1790-1666,620619-1919355
인천광역시 서구 연희동,jiyeonggang@yuhanhoesa.com,76005388,19896841,이지훈,010-4985-1266,521203-2341785
인천광역시 남동구 논현동,yeonggil96@yu.net,20289797,1455610,이성진,010-1443-2976,140417-3441990
서울특별시 관악구 봉천동,seunghyeon14@baghong.com,37391480,12177294,김윤서,010-2315-9940,711228-2333560
전라남도 무안군 무안읍 평용리,caeweonjo@yuhanhoesa.com,41270779,1262005,성재현,010-9959-2669,801114-1812302
경상남도 남해군 서면 작장리,baghyeonju@coebagi.com,60958331,19631318,신정식,010-8768-3260,590222-2820293
경상남도 고성군 마암면 장산리,jinhojang@gimyun.net,50747086,27727672,최주원,010-9126-1549,770611-2364417
인천광역시 계양구 병방동,baggyeongsug@gosimi.net,79467075,23419676,이재호,010-3226-3430,100529-4063640
대전광역시 유성구 상대동,bagyeeun@jusighoesa.net,88733802,32978058,나준영,010-2600-4329,640905-2746110
경상북도 군위군 산성면 무암리,jsong@ihong.kr,18883634,5466484,박옥자,010-3449-5279,110530-4677395
서울특별시 관악구 남현동,mo@yu.org,34107392,2135854,윤지현,010-3955-6425,581126-1005721
충청북도 옥천군 안내면 용촌리,seungmini@igim.net,60037614,8503427,김미숙,010-6471-3397,701210-2103841
부산광역시 동래구 낙민동,yeongsig08@yu.kr,33951783,7409490,박재호,010-7656-8749,130924-3859586
충청북도 증평군 증평읍 덕상리,jia22@hanhwangjo.com,19136065,2006745,문영자,010-4293-9729,450514-1531660
대전광역시 서구 장안동,jiyeong68@ii.com,39389440,6756195,최상호,010-4757-5144,591217-2679594
경기도 양주시 옥정동,seongmini@yu.com,84740302,3174727,강민수,010-8805-6950,580321-2153181
강원도 횡성군 우천면 산전리,gimcunja@gimgoi.org,2466487,486034,서현우,010-4862-8538,520105-2289710
광주광역시 동구 대인동,gangjieun@ju.com,62174917,4924338,최영철,010-4025-9881,581108-1940255
울산광역시 동구 미포동,hyeonjicoe@gangjang.kr,52380666,5599411,성아름,010-8476-4016,671212-1249640
경상남도 창원시 성산구 적현동,minseog71@baegu.org,34499888,14896630,장정남,010-5895-5001,661113-2923409
울산광역시 북구 무룡동,bagjuweon@igimjeong.kr,23032154,3233648,양재현,010-8794-9583,730814-2934445
서울특별시 강남구 삼성동,gimyeongho@ju.com,8359286,1161047,최미경,010-2639-9306,451018-2500577
경상북도 청송군 현서면 화목리,wno@yuhanhoesa.kr,10142306,244508,이정희,010-6207-9698,531223-2342551
경상북도 청도군 운문면 정상리,minjaegim@yuhanhoesa.com,76626651,5219059,오정남,010-9786-1525,751202-2862543
경기도 여주시 산북면 용담리,gimsanghyeon@jusighoesa.net,79666485,2516027,허옥순,010-6917-1123,630720-2248419
충청북도 괴산군 청천면 후평리,ayun@ii.com,66999849,12096558,이성현,010-7963-8595,511031-1277720
경상남도 창원시 성산구 월림동,gimminjun@ju.com,55017126,1796679,고민석,010-6177-3771,140905-3020012
경상남도 창원시 마산합포구 완월동,jeongnam95@yu.net,51603322,7870765,김현숙,010-8286-3088,980803-2710292
강원도 속초시 장사동,bagjungsu@hongyunjo.kr,96371164,6024428,이영수,010-3755-9273,131030-4777802
대구광역시 서구 원대동3가,jihu03@yuhanhoesa.com,58608352,23338033,황상현,010-1696-6610,670615-1032786
제주특별자치도 서귀포시 호근동,yeongsungim@jusighoesa.net,72137424,5884152,김준영,010-8629-7045,520306-1240297
경기도 양주시 유양동,gimjunseo@yunyugwag.net,59586838,7046435,김은경,010-1392-8863,800527-2929066
대전광역시 서구 둔산동,gimareum@gwaghong.com,24175535,14175666,김지현,010-7003-8463,890705-2138604
경기도 의왕시 초평동,wan@osonjang.kr,37760813,3278830,김윤서,010-2929-7422,610802-1073749
부산광역시 동구 범일동,nbag@ju.com,15643422,1161046,최현숙,010-6872-6791,551104-2223298
경기도 고양시 덕양구 화전동,minsui@ju.com,93239156,21564290,박진호,010-2237-7017,860717-2176598
서울특별시 용산구 남영동,seoyeongim@baggimi.kr,23819254,8660346,김지훈,010-5327-6827,020909-3831937
충청남도 천안시 서북구 성환읍 율금리,seojiu@yu.com,99471160,23346526,김옥자,010-3497-1786,800708-2294618
인천광역시 연수구 선학동,bagdohyeon@ohwang.net,46265754,14289834,이경자,010-8740-8501,620217-1946867
강원도 양구군 방산면 고방산리,gimmyeongsug@yugimbag.com,57452531,3668486,문은영,010-4943-7674,970421-2800518
부산광역시 연제구 거제동,minsu93@yuhanhoesa.org,96238713,8897923,장현우,010-5875-2424,540812-1683351
세종특별자치시 세종시 전동면 미곡리,bgweon@honggim.net,11831021,476130,이상호,010-3265-4131,070506-4383639
경상북도 구미시 도개면 동산리,hyeonju01@igim.kr,73241229,5228294,김영식,010-7788-9770,881119-2011080
경상남도 통영시 광도면 황리,li@jusighoesa.net,28541285,13270387,양영식,010-3415-1444,060515-4777949
세종특별자치시 세종시 부강면 부강리,yeonghwan83@ganggimgim.org,25609402,1456937,이은서,010-8217-4060,800723-2867343
제주특별자치도 서귀포시 대정읍 신도리,imiyeong@baggobag.com,6274684,2242375,이진호,010-6141-1941,940118-1876081
경기도 평택시 오성면 길음리,junyeongi@jusighoesa.kr,62623582,17766729,황승민,010-6141-6150,050303-3464491
전라남도 영암군 도포면 덕화리,acoe@igim.com,21179106,8337576,최민서,010-7512-2351,750112-2310858
강원도 원주시 소초면 의관리,rca@gimhongi.com,6681484,291214,문재현,010-2149-1633,860901-2800245
대구광역시 동구 율암동,gimminseog@ju.kr,83829455,11167171,황준영,010-4153-7714,481125-2769244
제주특별자치도 제주시 외도이동,geonui@yangigim.net,77190669,5751098,류상훈,010-6151-5737,531029-2299299
충청북도 진천군 광혜원면 실원리,jeonghyison@yangihwang.kr,35897820,3646904,양성민,010-1584-9506,821128-2302292
경기도 부천시 원종동,yeongja08@ju.com,45965059,23491099,이민재,010-1743-5127,650601-1803111
인천광역시 옹진군 북도면 시도리,geonuson@jusighoesa.kr,18666246,4231528,신명숙,010-3055-3438,960701-1448262
경상남도 밀양시 무안면 운정리,coejongsu@haniyun.kr,26910577,7861937,조지아,010-1919-6658,780307-1956351
경기도 용인시 수지구 성복동,yeongsug86@ju.kr,27662544,1975434,김지영,010-1382-6608,850701-2177893
경상남도 거창군 가북면 박암리,siu61@yu.kr,95397458,43808308,이주원,010-9975-1668,611216-2056950
제주특별자치도 제주시 애월읍 상귀리,qi@yu.kr,18866225,3670209,성영환,010-5061-4104,500320-1924243
울산광역시 북구 효문동,jgim@ju.kr,49569916,17250835,백영호,010-8486-6253,900914-2907132
세종특별자치시 세종시 조치원읍 평리,vgim@mungim.kr,2322488,141226,최지우,010-2402-7954,010503-4046907
충청남도 청양군 남양면 용마리,ei@yuhanhoesa.com,60251742,9920938,김명숙,010-3873-9614,650201-2299619
인천광역시 동구 만석동,yejunhong@igim.kr,56333310,209505,김현정,010-7168-1783,470101-2365772
전라남도 진도군 고군면 고성리,sanghunson@gimisim.com,89974821,3772698,김승현,010-8489-5986,500422-2626441
충청남도 홍성군 장곡면 오성리,seohyeoncoe@bagcoegim.net,92647874,24951387,김재호,010-7984-2561,861123-2734060
대전광역시 중구 문창동,gimsugja@omingo.net,6237426,772707,이영환,010-4501-3838,890327-1138557
서울특별시 관악구 봉천동,gimseunghyeon@gimson.kr,65928200,8581288,정지현,010-2633-1685,441028-2505542
경상남도 창원시 성산구 월림동,gimdonghyeon@jusighoesa.net,60922898,29153606,김시우,010-8545-8903,140323-3091783
대구광역시 남구 대명동,hyeonji64@yu.net,85022021,3246621,강성훈,010-1065-7050,910312-1473392
충청북도 진천군 초평면 중석리,seohyeon88@yuhanhoesa.com,62946103,21788182,백병철,010-1973-1750,980714-1166924
서울특별시 서초구 우면동,seunghyeonjeon@gimgim.kr,22438008,5963212,이현숙,010-1506-5563,721206-2826357
전라북도 고창군 고수면 예지리,gimgyeongja@ju.kr,27658051,15169691,김중수,010-9447-9720,480516-1073210
광주광역시 서구 동천동,minseog84@ju.org,35906688,3033611,오정웅,010-9904-4148,740306-1510556
울산광역시 남구 신정동,eunseogim@gimbagyun.net,63515656,538700,김성호,010-6826-9150,010214-4807289
충청북도 보은군 삼승면 우진리,iseongjin@gimgangi.kr,94685685,9578967,배미영,010-7918-9352,720714-1076473
제주특별자치도 서귀포시 대포동,hyeonsug08@ju.kr,48348006,1420789,홍지원,010-5522-6093,600408-1294302
대구광역시 북구 노원동3가,bagareum@coegweon.kr,31973717,12885948,최우진,010-4704-2911,451130-1541585
제주특별자치도 서귀포시 성산읍 성산리,seonghoi@yuhanhoesa.kr,54034271,6503682,김영호,010-2406-5810,041102-4964990
경상남도 함안군 산인면 모곡리,sanghun93@bagcoe.com,62788225,13528941,권영미,010-5295-1755,860603-2031762
대구광역시 남구 대명동,minjungweon@yu.org,51307090,25531582,배영순,010-6621-4107,610807-1653027
광주광역시 광산구 남산동,bagjeongsug@yuhanhoesa.com,17018063,2934472,김영호,010-2605-3143,781011-1180587
경상북도 문경시 문경읍 관음리,cgim@yuhanhoesa.com,74773462,32932223,나경희,010-6262-3468,930921-2946400
부산광역시 북구 덕천동,seunghyeon04@iihwang.com,92892435,3094040,이영순,010-3613-2876,061110-4863893
광주광역시 동구 남동,iim@yu.com,98374850,1347092,김영순,010-7563-6496,510601-2328137
인천광역시 서구 원창동,yeonghyicoe@iseo.kr,26764818,2306885,최성현,010-4413-1737,080324-3659658
전라북도 정읍시 소성면 보화리,esim@yunan.org,90937460,5923463,장지아,010-2444-4164,590810-1241807
인천광역시 부평구 일신동,minseogi@ibag.org,91927795,14530229,박지후,010-5600-4184,890822-1282133
경상북도 칠곡군 동명면 남원리,ro@hwangbaeg.com,77555852,33517711,장현준,010-6877-8250,921004-1231154
대전광역시 동구 마산동,bagjunho@jusighoesa.com,19715642,6549395,김영철,010-3778-3074,770117-1378989
광주광역시 북구 청풍동,ogja06@ju.com,39431732,8088846,곽하윤,010-7979-6844,640118-1351384
충청북도 증평군 증평읍 남하리,songseongsu@baggimbag.com,11940292,1630085,송지연,010-9276-2937,870607-2252502
부산광역시 동래구 수안동,mseong@songyun.kr,63089977,12950876,안중수,010-3814-5280,530315-2223980
광주광역시 북구 운정동,ryun@gangijang.kr,28504916,702913,김영호,010-3265-1427,120101-4105270
강원도 강릉시 임당동,hju@gimo.kr,43406125,7572656,김상철,010-5560-1263,031218-3308254
서울특별시 노원구 상계동,yujin08@gweonjangcoe.com,67469551,12046914,이광수,010-5522-5134,751030-1928684
제주특별자치도 제주시 한경면 두모리,minseo11@gimgogim.kr,22152887,837567,오지우,010-2241-7673,820419-1747325
광주광역시 서구 농성동,fbag@ju.com,8777531,2774596,윤은영,010-9204-5008,090424-3360701
세종특별자치시 세종시 다정동,ui@gimi.com,90171739,22526589,김우진,010-4012-8351,680903-2378498
충청남도 당진시 고대면 당진포리,ni@yuhanhoesa.com,41677494,6305832,김건우,010-3052-6772,630227-1438485
강원도 속초시 청호동,minjun80@ju.com,22004268,1957488,장정식,010-8520-9451,140624-3419914
제주특별자치도 제주시 한림읍 상대리,hyeonjeongcoe@jangicoe.org,47792000,19189236,김은지,010-3703-1723,610525-1438731
세종특별자치시 세종시 전동면 보덕리,seongjin11@ihonggim.net,7983128,1048646,장현우,010-4653-7857,550425-1447476
부산광역시 동구 수정동,sgweon@gimjeonggim.com,55466776,1920228,김영순,010-9467-6839,761205-2293059
울산광역시 중구 동동,agim@yuhanhoesa.com,85781658,2060338,이상현,010-5788-5673,730508-2879942
전라남도 나주시 동강면 곡천리,seoyeong05@hanjang.com,70777098,30720139,이동현,010-1980-7008,440224-2744451
전라북도 부안군 주산면 백석리,geonuhong@ju.com,98067662,36526788,백지훈,010-2608-5789,490716-1703550
제주특별자치도 제주시 한경면 조수리,ii@gogimgim.org,64599895,5162225,김서현,010-3369-8310,780221-2954519
경기도 평택시 진위면 견산리,jeongjagim@yuhanhoesa.org,34821478,5909751,조서현,010-9806-6122,561112-1346599
제주특별자치도 서귀포시 서귀동,jeonghyi21@yu.com,10344963,5341272,박지현,010-4840-1252,940821-1925308
경상남도 산청군 신안면 청현리,wheo@ibag.kr,12830146,3139642,김지원,010-7082-5683,100104-3781964
부산광역시 금정구 서동,jeongjajeong@ibag.net,10216722,713588,권준호,010-7702-2738,480113-1834108
강원도 인제군 인제읍 덕적리,seojun76@gweongimgim.com,45494550,2362620,김수빈,010-2778-2492,810411-1240049
울산광역시 동구 미포동,eunjeongcoe@jusighoesa.com,48468796,2901516,김병철,010-5620-2392,911029-2514585
서울특별시 종로구 예지동,minji73@hwanggim.com,58339690,13171488,김정식,010-5064-7060,751109-2807649
세종특별자치시 세종시 금남면 용담리,sunogi@yu.com,43405163,3724957,박정수,010-8979-8416,810323-2097977
충청남도 당진시 우강면 대포리,ogim@janggimjo.com,43163492,25861104,이영식,010-2079-8966,470619-2799088
경기도 동두천시 안흥동,junhyeog34@ju.kr,51452622,11793854,이명자,010-4122-6801,640807-2544060
강원도 태백시 동점동,yeonghwan97@ju.org,2133467,312835,양주원,010-4041-1022,010612-4503435
서울특별시 은평구 갈현동,dohyeoni@gimhan.kr,53130441,1392793,최도윤,010-7917-2521,740303-2850708
제주특별자치도 서귀포시 표선면 가시리,gangjunyeong@jusighoesa.com,85479051,1145388,김경자,010-6125-7736,980617-2198214
세종특별자치시 세종시 전동면 청람리,suminsong@baggim.org,64011190,22293965,나성민,010-2290-6037,761121-1776560
강원도 속초시 청호동,juweon02@yu.kr,27391547,2411385,권선영,010-9857-8977,030429-4599149
서울특별시 서초구 신원동,ujang@jusighoesa.net,40665253,2477388,정준서,010-1406-2228,011222-4965108
경상남도 거창군 위천면 남산리,lgim@yuhanhoesa.net,56346256,11701282,최보람,010-2997-7236,920111-1637765
