name,ssn,phone_number,email,income,address,monthly_spending
전아름,511217-2239332,010-4532-7475,agim@yuhanhoesa.net,95306202,충청북도 단양군 가곡면 여천리,10292420
김현숙,060502-4059806,010-8166-8640,anseunghyeon@yu.com,91469078,전라남도 고흥군 두원면 대전리,57140438
김예지,110824-4633691,010-6761-1256,jeongjagim@munijeon.net,33483744,충청남도 서산시 운산면 가좌리,3407355
고민수,681127-2473206,010-4434-5174,migyeonggim@heoigim.net,96069415,서울특별시 도봉구 도봉동,13359148
최춘자,700611-1274952,010-8369-3194,hyeonjui@yu.org,40299297,충청남도 천안시 동남구 북면 운용리,12225939
주준혁,710106-2252283,010-7503-6069,hongjiweon@yuhanhoesa.com,34330605,충청남도 금산군 제원면 금성리,13587898
권정수,641204-1850802,010-7423-5140,yejingo@hangim.com,18816539,충청북도 진천군 광혜원면 구암리,5352272
송지후,050114-4662431,010-5967-7691,yeweoni@gimi.net,97786819,전라남도 장성군 서삼면 모암리,6761640
박동현,810702-1753762,010-4949-4000,ci@ju.com,53247461,전라남도 강진군 작천면 토마리,12560190
류지현,671005-1036646,010-3083-3937,doyun38@yuni.com,6633643,전라북도 진안군 백운면 반송리,1210941
황우진,010613-4368468,010-7603-3136,jiasong@jusighoesa.org,91296258,충청남도 논산시 취암동,35592039
주동현,440315-1736772,010-6211-2758,coeminji@jeonggo.kr,95049500,경상북도 경주시 사정동,8567670
이예은,690702-1039143,010-1993-7535,pryu@yu.com,68626516,광주광역시 북구 신용동,16899305
강도윤,680421-1780069,010-9957-8481,eunjeong34@coegimgim.org,61974392,울산광역시 동구 화정동,1409176
허아름,010607-4638092,010-8765-1311,yeonggilna@jeonbag.com,76500047,대구광역시 달성군 옥포읍 본리리,10087014
박정훈,610226-2130260,010-9351-1197,jeonghyi82@yu.com,19947150,경상남도 고성군 상리면 부포리,1118307
박영호,590202-1927157,010-4276-8517,iminsu@yu.kr,43944379,제주특별자치도 제주시 한경면 낙천리,5330256
유수민,620324-2149843,010-2400-4733,yeweon88@igimgim.org,37578587,세종특별자치시 세종시 연동면 예양리,15948562
차성민,831118-2136398,010-6743-8046,ogsungim@yu.com,33763668,경상남도 창녕군 부곡면 부곡리,5166281
정영순,960608-2892240,010-7414-1659,coeeunjeong@yuhanhoesa.org,29177752,경상남도 창녕군 유어면 세진리,7515573
노광수,091212-4885815,010-7502-8504,agim@jusighoesa.kr,25435512,세종특별자치시 세종시 연서면 용암리,309865
최승민,951008-2497577,010-6568-4702,eunseogim@baggo.kr,94475395,서울특별시 서초구 양재동,1744327
우상철,140702-4935187,010-1979-4441,zsong@yu.net,65513874,부산광역시 사상구 학장동,9356905
황정숙,570424-1346759,010-3689-6977,yejibag@ju.com,14353718,세종특별자치시 세종시 장군면 금암리,344723
김하윤,520708-2930171,010-8616-8977,ni@yu.com,63723477,울산광역시 남구 매암동,28772641
김정자,070318-4246893,010-7789-3289,hyeonjun60@jusighoesa.kr,17567821,전라북도 전주시 완산구 동서학동,8662297
김수진,680302-2454015,010-7260-5212,fson@gimcoe.kr,84475769,광주광역시 북구 청풍동,30226833
정영식,841128-1104373,010-2949-3307,seungmingim@gimi.kr,10022471,경기도 안산시 단원구 풍도동,1441188
이현우,610810-2352433,010-8961-1417,yeonghwangim@yuhanhoesa.com,5432992,경기도 수원시 팔달구 남수동,356596
조성수,660324-2768518,010-1495-1488,igyeonghyi@ganggimi.org,93674772,대전광역시 동구 소호동,12233016
이수민,060707-4318593,010-8447-1718,jihyeon92@ryubag.org,37742245,부산광역시 남구 대연동,2471134
최민수,111225-4535067,010-5476-9998,bagogsun@mungim.com,13149466,인천광역시 동구 창영동,1169592
이유진,700804-2235328,010-8887-3393,lmun@baggimjang.net,81972540,충청남도 천안시 서북구 성환읍 송덕리,9124838
김승현,700912-1353600,010-5670-9775,xbag@eomhanan.kr,51132535,전라북도 익산시 함라면 금성리,7029051
송도윤,461103-2717739,010-1404-2474,gimjongsu@coeii.kr,93019006,충청북도 보은군 탄부면 사직리,14141128
강영일,631217-2091438,010-9426-8454,ghong@janggimgim.kr,25119366,광주광역시 동구 금남로3가,6418828
김진호,570309-1922326,010-8895-5006,sgo@angimgim.kr,93744386,충청남도 계룡시 두마면 왕대리,41090046
김선영,530223-1253431,010-6304-5060,oseojun@yu.kr,40619725,부산광역시 남구 우암동,18862424
류지연,590815-1340340,010-9348-5135,tyun@yuhanhoesa.kr,93910492,세종특별자치시 세종시 전의면 읍내리,13787051
엄영식,880707-2927142,010-2987-4163,yunboram@jusighoesa.net,76435560,광주광역시 동구 충장로2가,14070651
문지민,110516-4506017,010-3890-7313,caeweonu@ii.kr,80690087,부산광역시 해운대구 석대동,4692368
손영미,980623-2825288,010-5914-7270,myeongja21@ju.org,61314943,전라남도 진도군 조도면 맹성리,23191440
김지혜,810729-2968839,010-1700-5841,seongmini@hanyang.net,73001985,강원도 철원군 서면 와수리,1221760
김예은,970724-2034228,010-4522-4763,gimyeongja@hani.org,19999365,제주특별자치도 제주시 삼양일동,9070923
구지후,810825-2681057,010-5460-1840,junyeongcoe@bagyangi.com,46696764,충청북도 영동군 추풍령면 죽전리,7817187
박영호,440303-2637667,010-7470-8836,seongsu49@ju.kr,53727076,광주광역시 서구 양동,17213041
류재호,960225-1381409,010-2381-4301,jeonghyibag@yu.com,71457181,전라북도 임실군 덕치면 회문리,14383340
박현숙,781003-2255429,010-1843-4760,coejunho@yu.kr,50591993,대구광역시 남구 대명동,15626985
김상철,870625-1695973,010-4548-1885,ijiyeong@ju.net,59236482,경기도 수원시 장안구 파장동,15302510
김현주,560424-1157193,010-3618-7750,gwangsugim@namjangbag.com,43286221,경상북도 영양군 일월면 도곡리,4061773
이은주,120321-4621085,010-9044-2286,hwangsangho@yuhanhoesa.net,60663185,울산광역시 울주군 온산읍 학남리,15699178
김현지,621117-2153633,010-8268-4937,lgim@jusighoesa.net,38002351,대전광역시 서구 둔산동,4647538
이시우,580722-1446977,010-5078-7916,dgim@sonjeong.org,33313159,부산광역시 수영구 남천동,9310421
이예진,990722-1391846,010-8479-7853,jimin75@ihwang.kr,78933098,인천광역시 동구 만석동,32323321
진예원,960805-1356457,010-7170-8769,bgang@yuhanhoesa.kr,75745375,인천광역시 부평구 갈산동,19206071
유윤서,651024-2599845,010-4816-1749,msin@gimgim.kr,89551161,경상남도 함양군 휴천면 남호리,790644
이은주,740427-1842968,010-1302-4896,bbae@jusighoesa.org,45080912,울산광역시 북구 정자동,10600965
김정훈,070302-3042178,010-1411-1484,osim@ju.com,73995677,대구광역시 남구 대명동,1215235
이윤서,030624-3007573,010-7967-1860,minjigim@coeo.org,24375384,대구광역시 수성구 범물동,123662
류예은,510828-1233660,010-9807-1178,siu65@ju.org,27484422,경상남도 남해군 설천면 문의리,5232244
이경자,880222-1612090,010-1033-7518,yejibag@ju.kr,33729496,충청남도 태안군 태안읍 송암리,9001116
강정수,050830-3909545,010-6247-1765,ygang@gimcoe.com,34177732,부산광역시 남구 우암동,6080641
안은주,840317-2348261,010-4585-4250,ygim@coegimryu.com,55661708,경상북도 포항시 남구 오천읍 세계리,24600076
우지연,870509-1395889,010-2938-2286,gi@jusighoesa.net,99074502,광주광역시 북구 운정동,954117
이준영,640510-1059130,010-8597-4100,gyeonghyii@yu.kr,59788691,충청북도 청주시 서원구 현도면 우록리,27142796
김현우,830406-2706591,010-5616-6860,yeongja47@jusighoesa.com,75560103,전라북도 전주시 완산구 교동,25407240
김지우,871204-1757081,010-7197-2004,doyungim@jingim.net,89939038,강원도 삼척시 하장면 한소리,6052371
박명숙,861229-2880130,010-9827-1040,eunji01@yuhanhoesa.org,14306430,세종특별자치시 세종시 조치원읍 상리,770441
백현주,690723-1894029,010-7873-8255,eungyeonggim@gimsin.com,71656378,충청북도 제천시 수산면 하천리,1364736
심민서,711004-2218214,010-1728-7174,yeonghyi76@ryui.com,2220565,대구광역시 남구 봉덕동,572032
한보람,560208-1020671,010-2397-4929,mijeongi@yu.com,18787328,강원도 고성군 거진읍 반암리,7434885
권영수,450508-2721863,010-7409-6672,jaehyeongim@songi.org,69389362,제주특별자치도 서귀포시 안덕면 동광리,15831153
김경희,070811-4362457,010-7398-6837,ii@heogim.kr,3717682,광주광역시 광산구 박호동,1624880
박중수,810307-2322455,010-1885-1503,jinhoyun@yuhanhoesa.kr,60869060,세종특별자치시 세종시 금남면 부용리,21929787
이상호,681218-1059687,010-2747-4542,ijinu@yu.kr,47949503,전라북도 군산시 성산면 도암리,7687881
박은서,871213-2073077,010-6755-1780,jungsu90@gimi.com,26057276,울산광역시 중구 성남동,4558678
강혜진,010124-4643926,010-8960-5767,him@jusighoesa.org,35035421,인천광역시 남동구 만수동,7037595
이춘자,480720-2684830,010-7231-5740,ryugeonu@bagsong.net,5369880,충청북도 청주시 청원구 외평동,1234293
김서현,791014-2483364,010-8892-8439,geonu04@yuhanhoesa.com,84973987,충청북도 영동군 심천면 장동리,15521856
최도현,800711-1538875,010-6206-6211,seojunhong@sonsonggim.net,26894611,경상남도 창원시 마산회원구 내서읍 호계리,542046
이재호,030927-3571799,010-5046-2287,yeonghogim@ju.com,47738607,광주광역시 광산구 고룡동,28391590
송옥순,550813-2538372,010-6417-8254,yejin88@ju.kr,41630654,세종특별자치시 세종시 연기면 누리리,7101410
박병철,730921-1069887,010-2488-1253,jieungweon@coei.kr,95356660,인천광역시 연수구 연수동,12482290
고광수,640902-1946888,010-1508-6816,jihun20@jusighoesa.com,66189112,충청남도 부여군 충화면 청남리,9340575
김상철,550118-1347864,010-7495-4162,seongmin06@yuhanhoesa.com,10119253,강원도 홍천군 남면 유목정리,4330608
이정순,880129-1507538,010-1536-1115,bagyunseo@yuhanhoesa.com,38104275,경상남도 함안군 칠원읍 운곡리,2492308
남지연,090623-4883872,010-4182-5903,qi@baggim.com,55408348,대구광역시 달성군 구지면 고봉리,17782865
김진호,040323-4098846,010-3345-8112,hwangdoyun@hanbag.com,81749540,세종특별자치시 세종시 전의면 신흥리,29557478
김성호,460806-1595492,010-6238-5579,ahong@baggim.net,94462880,제주특별자치도 제주시 아라일동,12945624
이정훈,800106-2228759,010-9829-9864,mnam@yu.kr,24271959,제주특별자치도 제주시 한경면 고산리,257538
황영식,780129-2772012,010-1386-2421,mbag@hangimhan.net,91826320,경상북도 울릉군 울릉읍 독도리,20036285
김지민,061220-4948807,010-2051-1418,pcoe@ju.org,68332838,부산광역시 부산진구 당감동,2227660
이시우,121210-4327958,010-3020-2246,minji12@jusighoesa.kr,37125861,경상북도 포항시 북구 죽장면 현내리,13677364
최정남,501013-1893881,010-9707-2261,eunseogim@yu.kr,20215201,광주광역시 남구 도금동,1211898
유서연,040825-4646536,010-6684-3076,eunjeong20@gimgweongim.com,26602240,광주광역시 동구 동명동,15945254
윤정호,740402-1840824,010-3887-4150,hayun52@haii.com,52504867,충청북도 괴산군 연풍면 삼풍리,8019247
이준혁,661107-1784382,010-4817-6503,ugim@ju.net,78842619,세종특별자치시 세종시 금남면 달전리,30669261
최성훈,540814-1615771,010-5078-7121,jeongsugim@goi.net,75012528,충청남도 당진시 신평면 운정리,29013013
백지후,680721-2507807,010-9739-1022,jinho11@yuhanhoesa.net,37616873,서울특별시 성동구 용답동,18175908
최성호,660826-1927416,010-9601-9741,sugjahwang@seojang.kr,79472120,대전광역시 중구 문화동,44290792
조채원,090116-4563691,010-9455-8626,seongjin29@gimangim.com,41716267,전라남도 목포시 영해동2가,6679868
김민준,690723-2597066,010-7268-2132,hwangyeongmi@iju.org,28129335,강원도 홍천군 서면 모곡리,2027281
김중수,740722-1916719,010-2685-9929,vi@iyun.net,8478930,대전광역시 대덕구 송촌동,2180725
김준영,790111-2136129,010-9237-2631,caeweonryu@ju.kr,46863335,인천광역시 중구 운남동,18116639
김성현,030825-3763963,010-9497-3776,obaeg@hwanggim.com,95125188,광주광역시 북구 태령동,7355787
이현정,850904-1560545,010-5267-6283,jgim@ju.com,74877080,강원도 속초시 청학동,36139331
이윤서,510516-1381169,010-1867-8932,vheo@gobaecoe.com,24301091,충청남도 서산시 부석면 대두리,3805408
구영환,800410-1068660,010-4680-8169,lcoe@gimjeongim.com,85066162,광주광역시 광산구 지죽동,51950207
오영미,581218-1540469,010-8507-5388,hwangmijeong@joijang.org,18572399,강원도 횡성군 횡성읍 묵계리,537117
곽은주,090817-3594034,010-4032-9690,ei@yuhanhoesa.com,60234131,광주광역시 동구 충장로3가,1033083
주아름,610611-1149078,010-5647-1842,iujin@namsongim.com,40777555,서울특별시 종로구 관수동,10669239
이영희,620812-1523089,010-4267-9275,seongsugim@ju.com,94928093,대전광역시 동구 신흥동,39105626
한병철,120918-3473795,010-5457-1036,yeongsiggim@baeyun.kr,54876543,충청북도 진천군 광혜원면 금곡리,6431220
한민재,700905-2072797,010-9875-7091,khong@ganghong.com,51645191,전라북도 전주시 완산구 전동,7569990
조성진,570606-2464282,010-5307-8008,agim@yu.org,45123120,부산광역시 서구 토성동4가,1708787
조영철,500104-1043449,010-4245-7185,ogang@gweonigim.com,63819542,세종특별자치시 세종시 조치원읍 원리,15747453
김영수,080421-3685460,010-3882-8770,ogim@yu.net,13801510,경상북도 예천군 유천면 초적리,875495
장상훈,470118-1150740,010-7275-8517,gujunhyeog@coegim.org,67025077,전라남도 여수시 묘도동,13535022
장상현,130723-4025267,010-8054-3400,agim@yuhanhoesa.org,70505788,제주특별자치도 제주시 조천읍 교래리,17858315
지성진,691104-1381321,010-8166-7239,munhaeun@ju.com,54144558,충청북도 청주시 서원구 남이면 갈원리,3623699
김지후,640129-2717521,010-4278-9957,songgwangsu@simbaggim.kr,54629172,서울특별시 용산구 용문동,11384824
한은경,770707-2251557,010-8193-2294,gimjongsu@songgim.com,23402651,대구광역시 북구 고성동2가,3392897
조지민,081023-4289904,010-3707-9870,iseoyeon@yu.kr,13332216,경상남도 거제시 남부면 저구리,4374827
나선영,100519-3182151,010-4764-9275,junhyeogbaeg@iian.com,84099613,세종특별자치시 세종시 고운동,54485712
김윤서,730502-1888989,010-6317-9468,jinhogang@gimogang.org,52696510,광주광역시 광산구 신촌동,5735989
오서현,800509-1703041,010-8534-7259,minsu23@yuhanhoesa.com,25436489,서울특별시 구로구 오류동,7900869
김성호,441204-2379134,010-4894-7509,gimgwangsu@yuhanhoesa.org,12762166,대전광역시 서구 오동,3952360
송준혁,140611-3312805,010-9582-6564,gimyeongho@ju.com,81392001,대구광역시 북구 국우동,51670559
안정훈,730108-1702867,010-5756-8833,myeongja57@yuhanhoesa.com,88600204,제주특별자치도 서귀포시 남원읍 의귀리,17922229
이채원,840511-1912285,010-5322-1925,igyeongsug@bagi.net,21386120,제주특별자치도 서귀포시 상예동,2866018
권서연,510105-1609215,010-5450-4210,nayujin@ju.com,57351592,대전광역시 중구 어남동,12983454
서경자,490115-2122779,010-2595-7854,miyeong32@yu.org,38128734,강원도 횡성군 횡성읍 학곡리,21885202
우채원,690430-1324274,010-8233-3146,gimdoyun@yu.net,81402336,세종특별자치시 세종시 부강면 행산리,13833907
박은서,110709-4819741,010-5010-4173,hbae@baegsong.org,3263907,서울특별시 동대문구 청량리동,378332
박상철,050603-3099634,010-9408-5691,lgim@gimjang.net,26146828,대구광역시 동구 지묘동,6263718
김현우,740414-2266999,010-2105-5150,seongsugim@jusighoesa.net,76868055,제주특별자치도 제주시 건입동,5915982
이도윤,591115-2102747,010-1780-7025,iseonghyeon@ihwanghan.com,10211107,강원도 평창군 봉평면 평촌리,3307579
홍지아,060618-3504692,010-9134-7697,jeongsug04@jusighoesa.com,59687419,대전광역시 유성구 문지동,9966478
김하윤,900407-2756450,010-2939-7524,jiyeonggang@nami.com,37125302,강원도 삼척시 가곡면 동활리,4555845
윤순자,041003-3335394,010-4350-5644,jeongja48@yu.com,55681401,인천광역시 계양구 장기동,6281111
김중수,150120-3158694,010-4162-5800,hyeonjeongcoe@gweoniyang.com,10490210,전라북도 부안군 줄포면 우포리,2512070
배현숙,800808-2729937,010-2889-5414,geonugweon@yu.kr,86544851,경기도 안산시 상록구 본오동,7638172
이도현,511120-2699396,010-1150-5161,jeongnam07@yu.org,65291038,전라북도 임실군 오수면 오수리,3798360
지순자,670108-2766461,010-2612-8995,bagyeongsu@jusighoesa.net,5236104,서울특별시 도봉구 도봉동,669136
이춘자,620818-1691093,010-8995-5655,gimdoyun@baggimo.com,25463421,경상북도 포항시 남구 연일읍 인주리,9896375
김보람,710505-2129577,010-7510-3034,ijinho@jusighoesa.com,33928036,제주특별자치도 서귀포시 대정읍 상모리,9369330
이상호,820602-1086353,010-2921-1760,vgim@igoi.com,24554073,대구광역시 남구 이천동,162560
박상호,050203-4566542,010-6686-1031,iseoyun@jusighoesa.kr,61961331,충청북도 충주시 엄정면 목계리,11409300
송상호,820514-2070422,010-6093-7823,bagyunseo@gimgim.kr,12937905,충청남도 금산군 부리면 방우리,1400694
양숙자,490512-1014271,010-9644-7359,eungyeonggang@gimbag.org,34499500,전라북도 장수군 계남면 궁양리,5121559
강정식,990512-1582626,010-9480-1880,isanghyeon@ju.com,40174837,인천광역시 부평구 갈산동,18386716
류예지,520530-2101413,010-4843-1130,seongmin44@ju.net,46948458,대전광역시 중구 대흥동,25008624
전광수,441213-1400275,010-4147-3012,jeongsun52@bagjangyun.org,71988591,부산광역시 동구 초량동,10968245
문서연,880620-2550338,010-6338-4415,gimgwangsu@ju.com,64339461,부산광역시 수영구 남천동,24936996
김경수,800108-2452085,010-3656-9609,hayungim@ju.kr,86951359,경상남도 양산시 산막동,9728979
박영철,520528-2614061,010-5179-1175,simjiyeon@yu.com,10887781,충청북도 청주시 청원구 내수읍 은곡리,2060389
이영자,540925-2217541,010-7150-6472,ki@ijii.net,87375498,대전광역시 중구 태평동,12602678
황준서,880206-1417357,010-4699-9160,gimeunji@gimyanghong.net,45995484,경기도 광주시 남종면 검천리,13464924
김미영,860519-1541921,010-8712-4834,seonghuni@ani.com,74775759,경기도 광주시 탄벌동,27638289
박광수,610707-1593949,010-1252-7725,hwangjinho@ju.com,35062177,광주광역시 서구 화정동,16999687
이영호,770511-1858953,010-2038-3666,yeeun77@seobag.com,74826659,인천광역시 옹진군 백령면 진촌리,6145194
이승현,460726-1679180,010-5981-4835,dohyeonsin@nabaggim.com,46564642,대구광역시 북구 읍내동,22427647
임지훈,601108-1927870,010-5563-3486,yeongceol99@ju.com,79001843,세종특별자치시 세종시 조치원읍 평리,35931936
한현정,100624-4905773,010-3866-6994,iyeweon@jusighoesa.kr,53129584,충청남도 아산시 신창면 황산리,26356562
박영희,891224-1071673,010-8202-3918,minyeongsig@gimnam.org,87269595,대전광역시 유성구 신봉동,12107602
홍주원,030508-4148649,010-2811-6222,seonyeong16@heojogim.kr,69765560,전라북도 임실군 오수면 둔덕리,19741267
이영일,700731-1274932,010-1874-6007,myeongjai@jeonggimo.net,77288936,경기도 하남시 초이동,5087573
유정훈,740611-1329672,010-5171-9496,minjaehan@minibag.net,41943609,세종특별자치시 세종시 금남면 황용리,295608
김민서,541018-1633014,010-5915-6006,ki@ju.kr,10495523,충청북도 영동군 용산면 부상리,2658381
김성민,980810-2418445,010-7634-7596,jiweon89@igim.com,23968227,광주광역시 남구 지석동,1860134
강은정,480826-1887072,010-6609-7381,seoyun99@yu.net,96035566,서울특별시 강남구 압구정동,11861110
박영순,740829-2665990,010-9038-4870,ri@ju.org,92257328,대구광역시 남구 대명동,22595757
박미정,141228-4422416,010-4165-1692,hyeonjun30@ju.com,97804596,전라남도 무안군 삼향읍 임성리,25267941
전진우,870730-1056278,010-3409-8552,eunjeongmin@isong.kr,64312073,경기도 동두천시 지행동,8248413
류준혁,561230-2236804,010-9451-3835,gimjeongsug@igim.net,91590263,세종특별자치시 세종시 연서면 국촌리,24879739
이지원,580516-1177665,010-4908-2247,wgim@jusighoesa.org,28818799,제주특별자치도 서귀포시 도순동,7437369
장하은,560111-1084232,010-9946-2023,imyeongsug@ju.com,3830225,인천광역시 계양구 계산동,750073
강지후,550815-2834608,010-9630-6827,hwangjeongnam@gimseobag.net,58425978,전라남도 완도군 완도읍 화흥리,8637105
최지훈,011209-4146379,010-5473-2144,iseonghyeon@ii.kr,83657688,전라북도 고창군 심원면 용기리,6082859
최지혜,100126-4287345,010-9717-9466,minseog21@coegweon.com,74866213,대전광역시 유성구 어은동,3768104
김지혜,860215-1364534,010-1246-2409,anogja@coebagyang.kr,74137547,서울특별시 관악구 신림동,14173024
박건우,131006-4517784,010-6770-3413,jaeho65@simi.com,56952784,인천광역시 동구 창영동,3081124
김영철,060618-4188059,010-8152-3524,lgim@igim.org,55895919,울산광역시 울주군 온양읍 삼광리,19137870
백윤서,930823-1823604,010-5407-4917,minsugim@gimyanggim.com,61580913,강원도 철원군 철원읍 중세리,10071328
주정웅,441111-2502951,010-2690-4291,seongjin45@ju.org,90032293,울산광역시 북구 효문동,6886293
이영철,620225-2886025,010-9756-4641,xhwang@ju.kr,10793455,경상남도 창녕군 부곡면 노리,444023
김예지,790806-1901693,010-6352-1089,dyang@gangigim.org,4451760,충청북도 괴산군 괴산읍 제월리,814042
김춘자,830712-2087540,010-5794-4749,jieun51@yu.net,69989082,서울특별시 강남구 청담동,37664302
김미숙,731123-1925326,010-2681-4184,jeongsug92@gimgweonbag.net,93580470,대전광역시 유성구 탑립동,8595172
이서준,530309-2102165,010-7854-5444,ogjabag@yuno.kr,87416546,대구광역시 수성구 욱수동,3566770
최성수,841118-1914434,010-9056-3332,jeonghogweon@jusighoesa.com,82986518,서울특별시 중랑구 상봉동,12746431
문예원,670113-2820373,010-1232-3789,tjang@ju.com,39454180,울산광역시 북구 대안동,20321779
이아름,061217-3439797,010-5367-3226,egim@gimhong.net,79370555,충청북도 음성군 감곡면 상우리,20517253
최수진,050906-4578983,010-3618-7432,jeonghyi19@ibagi.com,29476657,인천광역시 중구 용동,12081576
최진호,800724-1311468,010-4364-6204,doyungim@jangbag.com,52622073,인천광역시 서구 가좌동,5059964
김현주,810304-1260989,010-7815-5794,gimyeongmi@gimgim.org,80478808,전라남도 담양군 금성면 봉황리,30939731
박시우,590618-2601116,010-3924-5618,miyeong57@jusighoesa.kr,51513605,경상남도 창원시 진해구 동상동,18800646
황지원,130516-4465957,010-3065-2749,bhwang@coegweoncoe.org,47856698,울산광역시 동구 방어동,2999016
강명숙,440504-1909164,010-8236-8297,misugi@yuhanhoesa.net,4931357,제주특별자치도 서귀포시 하효동,2388629
박시우,001114-4211573,010-7009-9062,yuncaeweon@jangosong.com,73450217,전라남도 장흥군 부산면 내안리,9922148
김성훈,030807-3763127,010-1582-7805,jeonghun79@bagyunbag.kr,92962999,대전광역시 중구 문창동,978526
조영자,751021-2010211,010-9885-7327,xi@jusighoesa.org,93574252,경기도 성남시 수정구 산성동,10126470
김미경,610604-2253239,010-8482-1425,jiyeonggim@yu.org,66477118,경기도 파주시 파주읍 봉암리,8459878
김현지,530104-2472153,010-5843-7437,gweonyeweon@yuhanhoesa.org,12248509,충청북도 증평군 증평읍 연탄리,5755578
김준호,500529-2366224,010-5736-1841,jihye48@yuhanhoesa.kr,68570459,충청남도 천안시 동남구 영성동,18412594
안경숙,471013-2903134,010-6617-1057,jangjinho@gimibag.net,76332091,대구광역시 수성구 두산동,8099626
김승현,951006-1916069,010-5468-9777,yangjeongja@jusighoesa.com,72515389,경기도 군포시 대야미동,990631
이은서,790908-1035043,010-3878-7906,ci@yuhanhoesa.kr,68692534,부산광역시 금정구 노포동,5605446
홍현주,690625-2414137,010-7525-7614,baegcaeweon@yu.com,64195915,세종특별자치시 세종시 전동면 미곡리,13538566
김시우,040331-3162195,010-3530-6583,qgim@gimgim.net,5915794,경기도 수원시 권선구 평동,2119586
서영희,581031-1245975,010-1594-3162,hyeonjun69@jusighoesa.org,30543809,부산광역시 사상구 감전동,1650963
김진우,860630-2621442,010-7971-7026,bagseojun@yuhanhoesa.com,51152922,경기도 안양시 만안구 박달동,23597425
김은주,940218-2620561,010-6427-5917,eunji88@gwagijeon.com,45268311,대전광역시 서구 괴정동,1781060
김진우,050212-4462747,010-2892-9600,yejigim@baghongbag.net,67364270,인천광역시 동구 금곡동,10128289
이예원,920729-1466636,010-3326-8178,seongsu80@yu.net,62874193,대전광역시 중구 어남동,30297710
박재현,960405-1268316,010-6339-9414,gimsugja@giman.com,20417012,부산광역시 해운대구 석대동,835165
박현숙,460926-2106402,010-9283-7456,seongsugim@anbag.kr,33424120,경기도 용인시 수지구 신봉동,8428823
최아름,060530-4066883,010-3437-7959,gimjihun@ibag.kr,95934892,경기도 평택시 지산동,64262818
김현준,520916-2034050,010-3976-4807,iyeongsu@jusighoesa.org,92643501,세종특별자치시 세종시 연서면 와촌리,4382986
이서윤,881124-2209300,010-8817-1997,gimgyeongsu@yu.org,5693693,경기도 고양시 일산동구 성석동,3300426
황건우,490924-2581195,010-2604-1776,qmun@ijugweon.com,8523491,제주특별자치도 제주시 애월읍 광령리,2450825
조유진,440629-2427549,010-1359-5496,eunseo40@ju.com,39053227,인천광역시 미추홀구 문학동,16907144
김정웅,851028-1111616,010-7169-2724,jihyegim@yuhanhoesa.kr,54425592,경상북도 영양군 수비면 수하리,2350782
양예준,620128-2779603,010-9250-3740,yeongsunyun@yu.kr,46664924,대전광역시 서구 용촌동,2979565
고옥순,781010-1315184,010-9674-4397,yeongjin78@gwaggim.org,6241305,세종특별자치시 세종시 연서면 용암리,3665953
정정숙,050706-3561782,010-5882-8518,subin44@seobagbag.kr,30167822,강원도 양양군 서면 수리,8390491
양승민,060131-3554896,010-4172-7730,di@baggangjang.com,45312389,전라남도 담양군 봉산면 양지리,25599744
안중수,000417-3195183,010-2077-7955,eunseogim@yanggim.net,57776877,부산광역시 사상구 감전동,2815075
박혜진,931230-2177574,010-4172-2675,baegjeongja@johonggim.com,23578495,충청남도 홍성군 갈산면 기산리,2466700
이은경,881004-2201185,010-4543-7864,gimseoyeong@ianbag.net,36218584,서울특별시 양천구 신정동,10735691
김준서,650224-2706492,010-8364-5680,dbag@gimgimi.kr,99086172,전라남도 영암군 서호면 장천리,19174465
박상호,541016-2042775,010-4658-4404,ryujeongung@baggang.com,4835486,대전광역시 동구 상소동,1643103
최민재,671015-2014633,010-5006-5192,jiminyang@yu.org,69392398,울산광역시 동구 미포동,35536571
김경자,140416-3781894,010-1686-1018,seohyeon03@jusighoesa.kr,46179370,강원도 원주시 소초면 학곡리,23866304
이현주,530304-1271184,010-8514-4542,sugjabag@yuhanhoesa.com,55578430,제주특별자치도 서귀포시 안덕면 감산리,6426735
이민서,630329-1455708,010-5555-8408,jiui@songimgang.kr,52632417,부산광역시 남구 용호동,9742908
김민지,520515-1617356,010-2646-6240,yeji41@gimbaggim.com,67994979,전라북도 순창군 동계면 수장리,16812656
이재현,710910-1655396,010-6052-5650,dson@ryuyun.com,80491406,제주특별자치도 서귀포시 서홍동,38918231
박경수,500221-1291645,010-6219-1600,bagyeeun@yu.com,45685827,경기도 광주시 남종면 삼성리,13155865
강민지,450825-1890528,010-6886-7582,jeongung62@ju.org,7195315,세종특별자치시 세종시 조치원읍 봉산리,1549631
하명숙,691007-2047097,010-8980-9540,yeongsu57@baejeon.org,72822250,인천광역시 계양구 작전동,9493208
이민준,901001-2424603,010-7444-4397,junseo21@baggimhong.org,8954934,제주특별자치도 제주시 조천읍 신흥리,286595
김하은,560513-1732488,010-5279-8319,hanhaeun@yuhanhoesa.net,69203971,대구광역시 남구 봉덕동,1517848
김정웅,960901-1538838,010-7601-7315,ogja81@hanhanyu.com,2264901,경기도 고양시 일산서구 가좌동,144803
강상훈,851225-1529730,010-4114-1380,coegwangsu@coeseoi.org,2509059,전라남도 화순군 춘양면 석정리,1058807
김도윤,870831-2608104,010-9258-1709,jiyeongim@jusighoesa.kr,91900440,부산광역시 북구 덕천동,13745450
