name,ssn,phone_number,email,income,address,monthly_spending,matching_key,mk_serial_number
신은정,590118-2515600,010-3748-3946,sujin65@baegcoegim.com,90720020,서울특별시 강동구 길동,3014623,0fbc1bc1ba94cbf628c9afc88cd98e3cf670b966f8e338f96d26de5b0653fc9d,datas.csv6906
이영식,050310-3644173,010-1014-1505,ri@yu.org,55201241,강원도 양양군 강현면 사교리,19399703,2e3281872c260da84273ba182e0d6a625ea65bc535c9d60a8d1d0039bcd51b59,datas.csv6907
김민석,910707-1016239,010-9911-1124,gimyeongjin@jangnamno.org,64128226,충청북도 증평군 도안면 송정리,5996349,7540f5ca23dbb7f68810560aa6875b733b795d80f2108d45ece3ec0ba1c97b98,datas.csv6908
김수진,730324-1224267,010-6566-9054,gimdoyun@yuhanhoesa.kr,82233800,울산광역시 동구 미포동,4421150,21a877ba59657a5d41eea106ae40ad5878dc240e0b20f10d290c40db25c0584d,datas.csv6909
이아름,611004-1899726,010-6583-5140,mi@ju.com,71768379,충청북도 영동군 상촌면 돈대리,10854605,7aba3913415fec72213a5d04cb7fe4364615dad5c28115e29af22e775aed2306,datas.csv6910
이성훈,690704-2333554,010-2769-4854,jiminhwang@yuhanhoesa.com,6663514,전라남도 장성군 북하면 중평리,335462,ae11a99130f7bb44e8a0bded48b61d3730265493b711559926c4491fa16a33a9,datas.csv6911
김영희,571016-2081686,010-6029-9518,yeongceoli@hangimhwang.com,92201585,울산광역시 중구 남외동,19184402,67fa640d32ded2270c662a91ea490c5765f219a9cc742b10d6803c2a1622dc34,datas.csv6912
황은지,910426-1858062,010-1813-3471,yeongjin47@baghong.com,6525166,경상남도 창원시 마산회원구 내서읍 호계리,658628,df9894256d0eeabc3f8be3a85948fa362ecbb464fb27b1d1bfb0d4ed3a0b0a6a,datas.csv6913
김중수,471230-1749723,010-1078-3943,gimjaehyeon@yuhanhoesa.kr,49045440,경상북도 영덕군 달산면 매일리,31358773,447b85d91d2e02987ffde5d7ce4da761bc6aa22e4d59eea02952287f951e8a50,datas.csv6914
박경희,611211-1129254,010-2135-7555,jihyei@yu.com,50636704,충청북도 청주시 서원구 사직동,2561915,67820d6d5a213ea2278e1fc19baf84ee1ff782fb8d90e1910c7a39cf83e2937c,datas.csv6915
권미숙,940310-1813777,010-5622-7188,jiu90@gimgim.kr,89681878,경기도 용인시 수지구 상현동,17305604,e3393aa90fa9660f3adb1c578385ab8318f23ac7d47d9cc395fd5a77223f7d05,datas.csv6916
김지후,060531-4690717,010-4966-9955,jeonghunsong@gimgim.net,89001217,세종특별자치시 세종시 반곡동,53976719,204817fe9f9564a6bbfbbff33b3ee2b4c2ed39c0e555e2ab05cfe19bc1442db7,datas.csv6917
김성민,960910-1031791,010-4498-2351,ogim@ju.kr,53295464,서울특별시 강동구 명일동,5285566,82fd4b5f327185c43691c8cf64611649c14efeda406f7630b16550b9d461ad0d,datas.csv6918
김민재,820509-1054175,010-7782-3662,sjang@ogimi.com,19205523,경상북도 군위군 군위읍 광현리,1900714,bc9e16544e9fb83f6950c23a8a9f46bc2ba8b8a2a78918e763d1bb81dfa45f80,datas.csv6919
김도현,740530-2722508,010-8209-7034,fi@gimryui.com,65734611,전라북도 부안군 행안면 삼간리,10675289,105aa2774080d332fc19cdec7c2bcaf0aa45d3055b0ee98dfbeeb66b41cbd8ef,datas.csv6920
문준서,980131-2092014,010-8816-1496,yejingim@gimgimi.com,31767799,대전광역시 중구 산성동,21389057,4fa3136cc54f2f3bc77f82ea37564708f89d0f5c885e7c32baceb08d60855204,datas.csv6921
서보람,750210-2811958,010-7001-8842,si@coei.com,59565532,세종특별자치시 세종시 전의면 달전리,17165150,078eb6a266125e26e297ea606494c8f23bd1ae35af9b8a3f6cb2f596fac2d1af,datas.csv6922
김지훈,880929-2820516,010-9793-6264,minseogim@ju.kr,15485959,광주광역시 서구 쌍촌동,870684,260fc21bbe11dd6a38ada514337f08aecfb346d2ce5bf7c48cc294c579dc2878,datas.csv6923
김미정,700910-1785955,010-1844-4478,yunseosong@ianyun.kr,11018364,충청북도 영동군 심천면 고당리,3297716,94b0e74277fff70cf04f249e9e35384985adc92ccfc321f601d63d2fc642bc3d,datas.csv6924
박지훈,781022-1185132,010-2409-9786,sumin78@isongbaeg.kr,42542837,세종특별자치시 세종시 연동면 노송리,15118581,56b4e12f6042f4989d062ce3849b318bed0a7e0108d2ce7295cac5ebe9dda396,datas.csv6925
남영길,781124-2334103,010-1863-9524,osanghyeon@yuhanhoesa.com,17822113,충청북도 음성군 음성읍 석인리,6469849,2d27060598b7d5c01180f4db2518f896db0949e0638283c197e92c5f1216ccfe,datas.csv6926
서성호,561024-2202571,010-9295-2362,seungmin88@coebag.net,81354716,서울특별시 영등포구 당산동5가,7134431,591e9327d33958c900166cee5456a82c0116536ac8b575829f23a83434556773,datas.csv6927
김상호,730429-2738282,010-6931-5863,hyeonujang@ju.kr,25846451,제주특별자치도 서귀포시 안덕면 광평리,14125209,cb3ddabecbe67497e14aaabd9fa1c6756ec8a00ae30ea666a6a2f6a2b0c2b35e,datas.csv6928
강지민,040710-4788218,010-2592-8580,ngim@yu.com,73353098,충청북도 음성군 음성읍 소여리,14078616,0b56a29d5f147c81b70f728c501bf495722edabf95f37acd26165134cb37f473,datas.csv6929
임경희,910915-2114260,010-9198-8981,miyeong65@ju.org,89775840,강원도 태백시 철암동,10638488,79fd7056034bcab8962b4fc68f52e442179863ba590bef88b8c1046373eaaab3,datas.csv6930
이정남,730424-2742827,010-5514-5244,myeongsugi@gimbaghan.net,43061558,부산광역시 서구 부민동2가,16723136,af7f25ac143cb5c8dc156192e3dab1d941a38f3e20d6f3dc579e62d61eee509b,datas.csv6931
오경자,070902-3071158,010-7156-6168,coecaeweon@anjang.net,8312515,대전광역시 유성구 구성동,814376,0654066c1fca321d62219620c01647db004b1705ba84b71e86fcfec9d6132482,datas.csv6932
권재호,560907-2354064,010-1708-3685,jeonghaeun@yu.net,6480345,서울특별시 송파구 오금동,1751674,ea0df38895ec2e1f677218c9efb0d4e37b3902bf52f315ec6618e31a74f01c18,datas.csv6933
김종수,870602-2915985,010-5141-6537,hyejini@jusighoesa.org,99057838,서울특별시 송파구 마천동,1697303,3630a9ee706e0be09f052db9b7f105fbfe03fe8ff86e4da06687a92970b51f09,datas.csv6934
양수빈,510911-2678144,010-5383-3249,jimincoe@gimbaggim.com,70176078,대구광역시 달서구 월성동,26102355,6c61ebdd10bbee68a4a2a2688b13f1b543bca29595c4fd26a6b3b32df1f028ab,datas.csv6935
문옥자,121206-3774789,010-8505-2138,ni@ju.kr,19009712,경기도 안산시 상록구 일동,3322921,1db97b28fea547473d9ee050c2c2f58b6dd2354c4f6919d25257b1546b200e70,datas.csv6936
강영희,991008-2240200,010-6178-3434,cgim@jusighoesa.org,26891202,제주특별자치도 제주시 한경면 저지리,7196771,4ad102c6891879c49a2d34b265df9e7d0c8f67e43695e46ffdebac6eb018e4fa,datas.csv6937
성서연,510726-1307884,010-4068-2446,nbaeg@mungim.net,11715532,전라북도 부안군 동진면 본덕리,6561497,a8a67bd36cfd868641f0e2c51c09512a08ba66f997dcf86f44a9673e754982e0,datas.csv6938
박예은,760828-2706924,010-6844-3956,sangceolgim@jusighoesa.org,5675319,부산광역시 기장군 일광면 칠암리,1082562,02f5de4dc29479fa51d912d02c536ece7eba0e110d91d3c21a48858c210b221a,datas.csv6939
이서연,450228-1029441,010-4126-7242,usanghyeon@ju.kr,30457049,경상북도 구미시 고아읍 내예리,167611,71e7aa332e7ea97af7b636656b127f64f002c7a19a508c86332cf673da046b3d,datas.csv6940
장동현,891002-2187057,010-8014-1794,gwangsu84@heobagjeon.com,72577560,대구광역시 달서구 파호동,19012031,635e85b5c1917f432790f8210dacfd1b7e2f502747c5b32c376fad5f454573c1,datas.csv6941
이영식,891226-1879987,010-3788-2081,gimminsu@yungim.com,62034511,광주광역시 광산구 도천동,1391896,8971307082c987579691aea1a8f0e95caa5abab7fce35c81f5bd3b3565b221bf,datas.csv6942
서성진,870918-2058496,010-9859-3942,yi@gimgimgo.com,25055024,대구광역시 중구 남산동,2431543,6c756476a0cb57eb87cf9f8ecb12d06fda40ab0aab6a0a0a21e824d229875541,datas.csv6943
한시우,020505-3355928,010-7234-7596,gimjuweon@jusighoesa.kr,52681973,광주광역시 남구 송하동,9061647,18065a57ea4ba94afaabf7f82b9e8e3925bec05d25c7d66162a755be6e607646,datas.csv6944
김동현,610502-2864323,010-8678-1550,junhyeogheo@yu.com,37112252,서울특별시 은평구 수색동,6005176,f4626bc24ec0d62c1f4732d621ebfb51b7256b031733ddccec7d96aebf571c15,datas.csv6945
박경희,910712-2708194,010-6819-8565,jongsu75@jusighoesa.org,15944366,충청남도 청양군 정산면 천장리,3311654,e83103ae1e652f18eb2e60858bfb0810bac02e65d46e4b62ca97432dc38d5354,datas.csv6946
김지은,670215-2616794,010-1893-7027,minseo42@jeongryu.kr,97003264,강원도 횡성군 공근면 상동리,39045233,f2c62e6252e4025cf41d02e284aa4e9ba0c29f1059986694d41fd1d9d376f646,datas.csv6947
오순자,881211-1180301,010-2301-3511,myeongja68@yuhanhoesa.kr,86860490,부산광역시 중구 동광동2가,21072693,9898e5d950dbc662e56b7a72c435181305aeaf3261b7d724c183de585151bdda,datas.csv6948
손미숙,900920-2088773,010-9748-8545,hgim@yu.kr,90809067,충청북도 증평군 도안면 광덕리,27733909,5a6efe056a68f3f867d722bece3cfc47abed2677010a0e9c64d782f9c96ea282,datas.csv6949
김영희,520303-2588254,010-4158-4412,bagyeweon@baggimgim.org,23082355,광주광역시 남구 구소동,9235918,c2919c6e5192275d4b3cef31aee7a7d4211ce73729fbdfef0bc71e9df528d4d7,datas.csv6950
류옥순,881228-2806366,010-2355-8052,gosangceol@ju.com,34744184,전라북도 진안군 용담면 와룡리,2740031,9ffa38190944dc395a751b56ab3486329d77f342d7a50bde0432b63dac8de6d8,datas.csv6951
박수진,730528-2820354,010-9580-1519,isunja@baggim.kr,77772470,경상북도 김천시 지례면 도곡리,20845393,b0173e9d40dc6f3a8ee7b0d651ad277d2f767557500146d304b9a70765429833,datas.csv6952
강진호,510709-1285590,010-4290-8288,ecoe@ju.kr,13642053,제주특별자치도 서귀포시 안덕면 상천리,298723,6322ab99d111d1dcde89d355c3400226eb12cbd2de587a55c248b27a43a154dc,datas.csv6953
박현준,870504-2575368,010-1451-5033,minsunog@jusighoesa.net,58787764,전라북도 김제시 공덕면 회룡리,19228183,f3b273fde943d271c4f22c9bd971ee5d21719b54735bf6c4058c75311030db9d,datas.csv6954
안정수,980227-2710782,010-4601-3968,fgim@ju.net,32656204,제주특별자치도 제주시 애월읍 하귀1리,1840571,ce60c1c2e7b54b6fa939f8343de9554e730ef1e41cf46e4b7e54075e5f941a48,datas.csv6955
김성진,600101-1209456,010-7693-2754,sangho59@yuhanhoesa.org,75254391,인천광역시 부평구 갈산동,16231682,40482929008cd955d40c5b0c41353e52a8b4a1b6f1bd47fb97938e2b68abc801,datas.csv6956
김종수,071214-4231375,010-9441-8728,jiyeong89@jojang.com,46793765,인천광역시 남동구 남촌동,15216950,b43b74aa8ac24a78398d330bca26de42111b19aacb08c463d5c24f70fb8c55c8,datas.csv6957
서경자,550708-1560484,010-7508-9264,tgim@songo.com,39891895,경기도 안양시 동안구 비산동,14657659,caac853f2273f651d8d65f136fc3003362df656a6c9245dad42852123f05a51a,datas.csv6958
이성현,660509-1354213,010-5447-8568,oyang@gimryugim.com,60377284,충청남도 서천군 한산면 종지리,3643804,ec956a9093ffb478a8d4be0b8551352feee3abb5697cec13d6e2121bd1615edd,datas.csv6959
한명숙,720520-1544002,010-2465-3780,yeongsuggim@yu.com,20269023,인천광역시 중구 운북동,290046,3f700f38056204cb31c7181f4dcb2d05dc7225243030236eab8e521b68929bbc,datas.csv6960
허현우,970423-2312445,010-3591-4373,minjae03@jusighoesa.com,96441666,충청북도 영동군 상촌면 상도대리,28958167,65a42661c610998d412889c037688fb13fda10f5dec33e362c2927acb15f8ea8,datas.csv6961
우지우,600420-1429531,010-3592-3259,cunjai@ju.com,95732745,전라남도 목포시 보광동3가,556490,7e5c1d2e9d553ea05ac586e6d6800061e5af00eb32f89454b1c6596f1f709603,datas.csv6962
윤윤서,060805-4488966,010-1178-2719,seongsuim@jusighoesa.org,86117538,경상북도 김천시 봉산면 상금리,30099858,7b4323f53e9257d6ea5ff146fdbbf326e7b7f1926a64e8a16787e12d390eb04f,datas.csv6963
서민준,010117-4492792,010-3556-9219,hyeonjuju@yu.com,71259610,부산광역시 동구 범일동,6696674,ccb49f3ec0146184bf50ca89b6324ac4d3ec333cfb3ac80db807d7680a98df05,datas.csv6964
이숙자,930719-2941875,010-9461-5005,qna@gimyang.org,56542663,인천광역시 연수구 선학동,1447225,02840d2f80205dc9d599d9e1292e952b141a12161671b5c7448606874721d364,datas.csv6965
이경자,891002-2429459,010-2635-5998,seongmin71@gimhani.org,51857853,대구광역시 북구 국우동,14661417,bcd6d5c1f767628ff8e03beca0e37d83bd386981ee7dbd233e2b704b2e2d27c9,datas.csv6966
박상호,530502-2945260,010-4388-8501,yeonghyi10@coegim.org,5991273,충청북도 단양군 영춘면 용진리,1394220,57f3c19ab0c882b71848f0796d5d7c5217c307b28a3de58075ab8aabbca0d15f,datas.csv6967
서서현,580508-1636378,010-6486-5090,yeonghyi37@yuhanhoesa.com,31758902,광주광역시 남구 월산동,3204203,4d316219ada12840479d305e3b9ac6f8f32f1b231ce8d0b74c8d9c2a39a530eb,datas.csv6968
손은영,881031-1663463,010-9272-4788,yeongsun69@gimgang.kr,58047234,인천광역시 계양구 박촌동,36936397,d190b59c178b2a068983bb694b870f29c91a14bba1fd49a95613b25e6efa6fcf,datas.csv6969
김예진,570722-1046152,010-6977-9240,jieuncoe@jusighoesa.net,22062284,인천광역시 미추홀구 관교동,2804851,1a797649000a3dfabd036a24fba9482b4b84b91c1782f86d3662fdbd7556657e,datas.csv6970
송숙자,481231-2090631,010-8409-9014,eomjeongsug@ju.kr,59515925,경상남도 함양군 마천면 구양리,16416294,2bffc73301c7a1ad61c5a6ebabb125524f216d5d33f07973a2ce50f37f167d0f,datas.csv6971
배영일,450406-2260037,010-6898-4490,eungyeongo@gimbaeg.com,32450516,경기도 화성시 장안면 사곡리,19073488,54325a878bd3f257e99e17736b5360ae41bfe4339c50fe06b6928a5573d13483,datas.csv6972
최정식,100214-3937370,010-2499-5035,yeonghwan12@yuhanhoesa.kr,75558853,전라북도 진안군 백운면 노촌리,18292029,6a3cd368c44b2b7f758ba8775a0c87a4a879a0be27c4e52c408a9d1d1f32d199,datas.csv6973
김민지,110102-4865684,010-6290-5458,geonu98@ju.com,66371613,경상북도 성주군 초전면 문덕리,2943119,3a6b583d02e0c217929a51cbd74eaaa5d7535a18c65cedbcd647008e86959d92,datas.csv6974
유경희,030920-3612706,010-4964-3720,jeongjagim@yu.com,63067858,제주특별자치도 제주시 조천읍 함덕리,7324333,7d28e036c60b497ed892cb294348464ab11bbccf4947cc49b090327c5555eeab,datas.csv6975
김지훈,780910-2010744,010-9154-4154,jeongnamgang@jusighoesa.com,82165408,인천광역시 연수구 옥련동,18029980,aef889c6f0e19912c80431b0bdcec5011be08faab2f040e63c0a16a51de692f8,datas.csv6976
김서영,900809-1137310,010-5789-6070,gimeunjeong@jusighoesa.com,39932385,전라북도 무주군 부남면 가당리,2614900,70728db93343ebdc1423af3992cb3678c23ead482197c2af86e694fd4bfd2adc,datas.csv6977
박예진,050412-4488874,010-1296-3194,junyeongbae@ju.com,62839459,세종특별자치시 세종시 연서면 성제리,15036154,7a8827edc7fdc03c3a77148d0438ac957feabad3d21acbe67f570c76598d734a,datas.csv6978
김옥자,581223-1183459,010-2493-7494,sonminjun@yuhanhoesa.org,51468421,전라남도 구례군 용방면 신도리,19750099,275e4ecef161c840607239530a35c6b61d604dc9007f739f8c44916734f05f07,datas.csv6979
이예준,721208-2928620,010-7169-1718,hayun36@gweongimgim.kr,29274250,경상남도 양산시 상북면 상삼리,20749066,563ef664b6c1e491c2fe802071839bda0b0c27e9660c7e215f9ab8823a17353f,datas.csv6980
최지영,960417-1262898,010-3986-6953,bageungyeong@gimgucoe.com,68431095,경상북도 영덕군 남정면 쟁암리,9207099,b6bc946c293149ce4d6959f50c443b521e369db00bcec4071d9828634cf826db,datas.csv6981
최서윤,530909-2346198,010-7414-9505,aneunjeong@gimbag.net,75154957,세종특별자치시 세종시 금남면 집현리,24808483,d31e793669a9c7a24e4885b420c0c42306336af2b1e313ac4d2f089a1318ff5f,datas.csv6982
윤준영,510201-2184560,010-4680-7742,jeongsig95@hagimgim.net,37892104,대전광역시 유성구 구성동,1016755,50d19db5422162db24a08aa48b7020716f968081ef78ca32bf6f88c57c6acc5d,datas.csv6983
김병철,600207-2309957,010-5765-6042,sunog72@yu.kr,39403089,서울특별시 송파구 석촌동,20302992,23038cfa80b1828cab15905c20c76cae23da81d0c2f9de4c90fa28e9c0652ac7,datas.csv6984
이민준,900309-2748484,010-1364-7294,areum67@ju.com,12153019,부산광역시 영도구 대교동1가,2651628,ee4ae6939ee7edb3504659aba1f32de887c3fb941acc2a661902772f5aacb225,datas.csv6985
박정숙,760401-1413993,010-5332-8867,gimjihun@seogim.net,31157510,전라북도 임실군 지사면 방계리,7684431,fc2032e5090dfd914bb2a29d162aeed86e9886e7097c4adb5dbefa3e307ccac2,datas.csv6986
김명숙,770623-2757199,010-7101-1148,phwang@icoe.org,81449938,경상북도 포항시 북구 기계면 가안리,20032320,516a83d2ee8ebe71cd022c9370011fbcbe6874b90a94132e39449595dfc33b15,datas.csv6987
김은서,751031-1107793,010-6056-6800,gimyeeun@yu.com,68126254,경기도 성남시 중원구 하대원동,15322440,b952616bf1dcbf4c231c70eebb436896a4aef204ecae42ad8658ef7962240f14,datas.csv6988
강예준,841204-2872874,010-1438-9669,jihun43@ju.org,53057770,서울특별시 서초구 원지동,5183631,ac64caad414d7c281a4d115fe8ae4cdfcc869ecafe258dc6d95ce40571d935c2,datas.csv6989
권현주,800411-1030975,010-9316-8199,jineunjeong@yu.com,52103908,충청남도 예산군 응봉면 주령리,5998078,1ac381a27e020fbf7db4cb0e1dd4668d49e575469051527cef51e6939f66ff02,datas.csv6990
양재현,681120-1718876,010-6974-6329,oi@jusighoesa.com,46646807,울산광역시 북구 명촌동,4089752,c42c9f3b65eb0c31ee9ed294275c661ac16421875e48efd453cf2f26b4530183,datas.csv6991
류준호,621226-1610081,010-3437-4232,ogim@munanbag.com,98197440,부산광역시 연제구 연산동,14903163,9feeb1a13d800e94eac0e0adb965904dc7b48db5b3566afe4bae71b16efe210e,datas.csv6992
윤옥순,131017-3363409,010-9890-5835,bbag@baggim.com,89602441,전라북도 익산시 모현동1가,2947321,2f73a7f070da3903147ea6f13aa290a2d1834dfbbf866e4b732300948263db8f,datas.csv6993
신순옥,991026-2156294,010-3200-8481,iyunseo@sonbag.kr,12216056,울산광역시 중구 학성동,3168683,24dda025dddf7862cae2cf96a3552e0ca899173f4acb3e47dbf3261dca80624d,datas.csv6994
김민서,661218-1615143,010-1569-2643,ni@ju.net,33401688,부산광역시 사하구 하단동,12334320,f2f8b3a58a4100fc6ee03a8ac4ad466356fbadbd664b284b8cb83f3102fef2d8,datas.csv6995
홍시우,511119-1446143,010-2081-3508,yejinmin@yuhanhoesa.com,74201439,충청북도 영동군 학산면 박계리,25077590,9ce133ba9c8fc468873fb4159f890d69932109c0f4ee5e3a61b18a8ccb9e0efd,datas.csv6996
김수진,090529-3881654,010-7772-1715,ti@jusighoesa.org,79662794,전라북도 남원시 신정동,42705917,2194f100925ce8ce60233d5923abbbea618478039c2ec3cc0b02f8db6b9dd343,datas.csv6997
박진호,700424-2332902,010-5483-4822,tu@inam.com,20599372,울산광역시 북구 달천동,3915053,b8338b0b60bbb323e21b6087ab84f6d6ec924623ad7e1d710e9f58bf53ae4b8d,datas.csv6998
진건우,701031-1651373,010-9755-8487,ngim@yuhanhoesa.com,38526968,서울특별시 강서구 오쇠동,26140563,98112e58717c9b5df3bf1ada26808fc8385c2ca8c5dee06c6b6f714d11f893a2,datas.csv6999
김영호,110827-4448544,010-3672-9156,gwaghyeonjeong@ju.org,11531777,경기도 광명시 소하동,2636330,7f695c7c1df153b5dc105ca7569879ef13e7bd7e5a4b675bf4d1a6cc536b7dba,datas.csv7000
김은서,570613-2643980,010-8120-4463,pryu@iibag.kr,66098636,서울특별시 강남구 수서동,37285277,d624c2bae779767a418f4871d5d9dd1098cce5bebad95af4aa193d4a540226bf,datas.csv7001
백수민,970522-1794202,010-3673-4903,minseo36@jusighoesa.com,47710506,경상남도 하동군 악양면 등촌리,23592401,9059eabc620e7ef6706881a02a35b3218060c834d5ab2e78a06370aaa857dfa1,datas.csv7002
이영환,760920-1249939,010-6191-7687,ihyeonu@yuhanhoesa.kr,43017679,경상북도 문경시 호계면 지천리,21504671,f43e12a4876679d5840f3c78deb94b4de4fce0f39ea3bbaced9dee1a76095add,datas.csv7003
김미영,061222-4265840,010-6074-6170,myeongsugbae@gimgim.org,34142312,대구광역시 중구 봉산동,11809793,44572860b4d0159b8f9cd7fb160ee76e5677bfe730dd9d1c4d6c5fd6210c945a,datas.csv7004
최예준,620428-2780542,010-9314-5507,kbag@gimcoei.kr,52028607,부산광역시 서구 동대신동2가,35395280,43978c97f14404d3344732bd81271a5bcc8d8bc0e2c2afcf813c878d9b19918e,datas.csv7005
이수진,851202-2866319,010-9240-5923,kgim@gimgimgim.net,26018275,세종특별자치시 세종시 어진동,3726997,5dd4322e1819ada12d50f0746da419a434d29f00795012117dcc1ff8d614f82e,datas.csv7006
허영식,820613-1229237,010-1567-2233,tgim@yuhanhoesa.kr,47323389,전라남도 나주시 동강면 옥정리,4739720,3ddded05b7f5502390b3f142db883c382d55b9856e72f92d07427c0b069d52b8,datas.csv7007
문옥순,030106-4789127,010-6044-4330,gimjeongsig@iyangheo.com,41362493,경상북도 봉화군 상운면 문촌리,15389449,212354a56d530961ffb0124449141a0da4941ab1b2632f44a214aa4e58460f83,datas.csv7008
김지영,981212-1568073,010-7470-2608,yeongsu25@bagieom.kr,44137512,경상북도 경주시 강동면 유금리,5283703,e795be9d24cc4c4d05f31eec360f8d63e7cc2e720139049c234b526367aee6f0,datas.csv7009
서혜진,040130-3453598,010-6731-9289,ohan@gimbag.kr,35462660,충청북도 진천군 문백면 도하리,2365465,7aa8838649ec3c0c17c0e0b6cfdd97f1a2fda24a51616620a20e727fabef882c,datas.csv7010
김영길,521204-2331346,010-8636-5652,coeeunji@gimi.kr,75211276,제주특별자치도 서귀포시 서귀동,4573664,dab7fabbb2593693b5c5b0ec02e5b524d8e87fb5ddafa14dbf59c427d2af3a40,datas.csv7011
김지아,670420-2168722,010-8379-3798,coesanghun@gugim.com,59241704,서울특별시 종로구 종로3가,26342246,47e36dc8b9284557ecc26ec3301c1aa752195b9339ea2d9b029bf0b360c75fc2,datas.csv7012
김미경,061224-4897481,010-3238-7786,syun@yuhanhoesa.kr,43470808,제주특별자치도 제주시 한경면 청수리,7882959,c43de393fcce8563f1a34bf9571b4e911d8f65f33b229e2b87b4388847dab6d9,datas.csv7013
김정남,580320-1593770,010-4267-1712,minseohan@coejang.net,13480943,서울특별시 서초구 반포동,714446,74402989a8f73a881b58f632e7959d6635ead562a7f0d2f7bdb2441781a3aea7,datas.csv7014
심경숙,060124-3189034,010-2566-8198,yeongilyun@yu.org,27654162,서울특별시 관악구 신림동,4261133,0c9df847c34ae949de770e977aae15cdd40a14dc11f54d0687c57dc17f784828,datas.csv7015
김민재,880220-1755711,010-3342-4127,iyeonggil@mingim.org,9112991,대구광역시 동구 용계동,1637956,e9b152e1563d5ef700d1e03f43cd33abedd141646d7384cb4048cf8f854de82c,datas.csv7016
홍지영,801110-1719262,010-5885-1316,haeun78@jusighoesa.com,3332921,전라남도 담양군 금성면 봉황리,111074,d4945eee4b5eff7c51b901c2e0cfa04fa0a94bef6d9aed1d04d309aa667fd99e,datas.csv7017
박수빈,470711-1481833,010-4213-1894,migyeong70@yu.org,85238594,제주특별자치도 서귀포시 대정읍 신평리,50520161,b4bd79281e8df42ea86b121b7fcff36d1e47c13c5955332b1da5f1ab2c33e638,datas.csv7018
이아름,021111-4855176,010-5657-3524,minseog01@ihani.net,93472288,경기도 안양시 만안구 석수동,8531681,827c9c59766cd9f3ebcc74c7003f563e1bafa71b455b0287b79138759406b045,datas.csv7019
김상현,531107-2158691,010-4093-4187,cseo@yuhanhoesa.kr,32736247,충청남도 논산시 상월면 상도리,475052,e065bb9a28c541bdcb5507ef0cf250a63fef969b8be6bda46bba0459717dcf7b,datas.csv7020
배정순,450605-1002474,010-1696-8772,junhyeogi@yuhanhoesa.com,63066133,경상북도 안동시 임동면 박곡리,13996764,6219086ee540004a421a04ee883ced5f842c9c5421b59d2f0d8d91890b72495d,datas.csv7021
김경자,990414-1057705,010-3967-2033,ohaeun@igimbag.com,83959156,경상북도 문경시 동로면 마광리,14576883,1b6dd9459586f4619b3e588ac1e0bd78f4f6a81a3ae8ec2406e5b71b197cfebe,datas.csv7022
김영길,960410-1572433,010-6744-8185,yeongjin82@gimbagbag.net,94965230,제주특별자치도 제주시 오라일동,10917758,77068de3d0c9ec2322f5394c995584b2a1a72ef16d479910ea8db35ccc662496,datas.csv7023
김광수,520127-1732671,010-5809-4875,baghyeonju@nosim.com,18685157,강원도 태백시 문곡동,1425897,e6f8f4bba33a050ebb47b8773cc035a33c7a85be30f1f4fedf35dcf28527ae7b,datas.csv7024
황은지,960228-1286482,010-5664-8435,seongjin82@ju.com,17932931,경기도 파주시 법원읍 삼방리,6046431,a919132316efab155ec38d810b509558e7bd348fc3092bd4c78163d0b5c94a29,datas.csv7025
최은경,131130-4523496,010-4472-3147,jihu04@ju.org,81198967,대전광역시 대덕구 오정동,9148956,847802086123c0c49acc5ec70e3318dbbf1815407a07f11ebc68fef1b8ba8838,datas.csv7026
김경자,980317-2105512,010-6253-7966,yeweon76@igimhan.net,43112401,경상남도 밀양시 단장면 범도리,8205670,67f3607d25fc86395cfabffb5d589143db36ca6aa5ba0b0c9a74fc72df3d0ded,datas.csv7027
송영진,550117-1188307,010-6393-6133,imijeong@yu.kr,35651616,제주특별자치도 제주시 조천읍 신흥리,15154211,d8a03626617b566cba73b033ca25548a2afe1fd46b23d7bd3ac115f89da83722,datas.csv7028
백정희,671120-2326424,010-3511-9581,ksong@ju.kr,45911442,서울특별시 도봉구 방학동,11485297,ca70b30283ce363c476597cc6281ee577b34afa2ca439b246eeadcee52930aac,datas.csv7029
윤명자,020608-4344775,010-1738-7261,coejunyeong@yunmun.kr,95790716,전라남도 광양시 진상면 섬거리,19024935,57eeb4a97bc2b82df8284118aab68e6fe8cc6c5d2bc84d431056a40683fc3aaa,datas.csv7030
김정숙,450302-1509965,010-1378-1943,ihyejin@yuhanhoesa.net,38440669,충청남도 공주시 계룡면 월암리,4111834,13797e9c426ea81a6ef38e30473b3c07a3c3f41a2657baa09a942adc843ec412,datas.csv7031
서영숙,830427-1175322,010-5336-9131,minseog27@jusighoesa.kr,20144314,울산광역시 북구 구유동,2141388,1971072811d908ab3c20515aa619f61a0cc35d656be8f72e1166dd933c31ac33,datas.csv7032
차미영,940731-2958264,010-8269-1687,minjae73@jusighoesa.kr,40165827,부산광역시 동구 수정동,8465816,7b0a3bc8b9156507a9095c000828b08a01b4b41218bf1465b1430729fa719572,datas.csv7033
이서준,480215-2751863,010-5936-5650,ibyeongceol@isini.kr,60462843,경상남도 하동군 횡천면 전대리,4838143,e224aa3d86b4a6f48898bff3dda2b4e3ce8aedabce0e0f5db4fd8f1d721333ba,datas.csv7034
